order_item_id,order_id,menu_item_id,quantity,unit_price_inr,discount_amount_inr,line_total_inr
27779,31946,55,1,196.32,2.19,194.13
27780,12102,239,5,151.57,15.24,742.61
27781,25014,174,1,181.67,39.75,141.92
27782,12267,24,1,902.18,180.47,721.71
27783,1067,33,6,392.41,90.43,2264.03
27784,17655,48,4,438.55,302.21,1451.99
27785,28912,162,4,272.09,162.5,925.86
27786,21214,208,4,88.56,48.47,305.77
27787,22919,65,4,647.37,50.84,2538.64
27788,16931,79,2,375.05,36.06,714.04
27789,11799,82,4,147.23,36.2,552.72
27790,22759,58,2,327.36,,588.82
27791,25574,170,3,715.3,190.84,1955.06
27792,3492,54,6,688.76,224.39,3908.17
27793,23217,40,5,502.14,524.11,1986.59
27794,7078,50,5,857.01,285.27,3999.78
27795,18584,136,2,506.98,190.45,823.51
27796,999999,99999,-5,528.93,219.51,7367.24
27797,22101,186,3,714.32,216.92,1926.04
27798,21600,199,1,617.43,25.87,591.56
27799,29143,67,6,865.8,833.84,4360.96
27800,16685,190,5,247.42,291.26,945.84
27801,4033,107,6,64.55,1.44,385.86
27802,5375,166,5,473.24,,1780.66
27803,20872,36,1,686.3,40.23,646.07
27804,5291,158,1,805.87,190.2,615.67
27805,1449,84,2,707.93,15.72,1400.14
27806,11588,44,2,497.84,158.07,837.61
27807,13058,148,5,242.59,23.3,1189.65
27808,25615,218,2,595.62,1.16,1190.08
27809,24293,56,5,596.04,418.26,2561.94
27810,19127,188,5,233.68,165.91,1002.49
27811,31175,186,5,791.61,13.07,3944.98
27812,5075,80,4,782.44,170.62,2959.14
27813,27796,20,1,675.59,39.73,635.86
27814,15578,193,2,108.94,1.69,216.19
27815,999999,99999,-3,330.96,244.83,3384.68
27816,5988,138,4,823.35,555.57,2737.83
27817,27844,51,5,62.91,8.09,306.46
27818,18683,10,3,530.29,61.22,1529.65
27819,27546,173,4,884.06,688.81,2847.43
27820,24288,112,2,682.75,171.28,1194.22
27821,8922,36,3,259.68,119.71,659.33
27822,12604,114,6,496.58,241.92,2737.56
27823,14971,88,4,315.97,259.93,1003.95
27824,24578,139,3,422.34,162.28,1104.74
27825,1630,233,3,799.83,517.79,1881.7
27826,5639,14,4,352.4,167.86,1241.74
27827,12623,23,1,592.01,66.23,525.78
27828,8717,171,2,456.32,189.42,723.22
27829,27494,24,1,611.58,3.12,608.46
27830,9520,156,6,217.17,99.15,1203.87
27831,12520,10,4,524.79,490.61,1608.55
27832,4501,73,2,756.59,193.61,1319.57
27833,20620,92,4,212.75,110.91,740.09
27834,20366,18,1,664.06,140.93,523.13
27835,7540,176,6,727.87,483.36,3883.86
27836,11833,194,2,783.94,181.94,1385.94
27837,4498,36,2,277.2,75.87,478.53
27838,31674,26,4,911.77,50.24,3596.84
27839,18252,81,2,545.9,209.97,881.83
27840,4704,185,6,773.72,129.06,4513.26
27841,15323,224,5,830.87,308.8,3845.55
27842,22365,216,6,555.6,68.36,3265.24
27843,22089,34,4,619.37,326.36,2151.12
27844,10124,191,1,795.84,3.39,792.45
27845,30024,136,6,70.31,80.22,341.64
27846,14162,90,4,567.31,249.57,2019.67
27847,6893,180,6,816.75,142.98,4757.52
27848,27059,185,3,457.8,136.82,1236.58
27849,9168,133,3,571.27,195.21,1518.6
27850,24449,176,1,237.41,22.96,214.45
27851,11466,114,2,221.6,46.04,397.16
27852,2333,66,6,565.2,170.25,3220.95
27853,8051,158,6,333.11,384.95,1613.71
27854,24227,132,5,894.73,837.02,3636.63
27855,26679,14,4,907.56,590.62,3039.62
27856,690,61,2,489.31,188.47,790.15
27857,12009,162,6,757.38,608.1,3936.18
27858,23091,219,3,728.88,51.77,2134.87
27859,11802,26,5,567.35,419.19,2417.56
27860,16253,22,1,705.42,67.18,638.24
27861,18394,226,3,767.93,329.59,1974.2
27862,22122,68,4,281.5,32.24,1093.76
27863,999999,99999,-1,397.9,21.59,2119.47
27864,20256,188,1,662.16,103.03,559.13
27865,28618,95,1,188.38,15.29,173.09
27866,18330,67,3,689.35,275.61,1792.44
27867,27759,20,2,322.72,144.66,500.78
27868,25820,59,5,853.51,377.76,3889.79
27869,8376,225,1,485.36,14.85,470.51
27870,537,25,4,503.92,136.16,1879.52
27871,16379,76,1,82.29,10.64,71.65
27872,14694,236,2,406.7,45.7,767.7
27873,24517,75,6,782.25,631.2,4062.3
27874,18490,6,6,870.3,1135.49,4086.31
27875,23168,8,5,846.79,728.21,3505.74
27876,14253,122,2,108.79,16.45,201.13
27877,28905,13,3,467.86,348.37,1055.21
27878,25318,127,3,589.52,40.0,1728.56
27879,12493,108,3,490.36,172.71,1298.37
27880,10252,46,3,233.17,22.22,677.29
27881,16400,147,6,538.21,570.46,2658.8
27882,23759,27,6,337.8,315.25,1711.55
27883,9695,71,3,870.52,36.18,2575.38
27884,5549,182,5,395.81,173.62,1805.43
27885,3492,8,3,376.92,253.92,876.84
27886,14049,116,4,765.31,455.4,2605.84
27887,5669,52,2,146.36,39.95,252.77
27888,11080,33,5,808.97,23.58,4021.27
27889,12168,14,6,188.52,140.2,990.92
27890,3568,155,5,155.87,161.53,617.82
27891,17389,38,1,661.75,110.07,551.68
27892,21804,28,2,141.98,,241.25
27893,22440,173,4,937.93,145.06,3606.66
27894,7039,92,4,584.29,161.89,2175.27
27895,5045,78,5,154.51,43.41,729.14
27896,24813,225,6,942.36,142.05,5512.11
27897,25859,54,1,118.4,12.27,106.13
27898,5954,167,6,743.55,556.82,3904.48
27899,17792,169,6,547.01,395.71,2886.35
27900,29277,177,4,219.21,40.79,836.05
27901,8062,8,5,698.9,377.27,3117.23
27902,5006,212,1,631.12,56.35,574.77
27903,24803,52,1,674.0,16.65,657.35
27904,14876,80,4,525.6,391.79,1710.61
27905,19012,83,3,108.72,78.41,247.75
27906,28031,117,3,551.06,127.51,1525.67
27907,29142,197,2,360.53,5.33,715.73
27908,14608,231,4,941.19,170.18,3594.58
27909,12445,133,5,942.38,559.93,4151.97
27910,13549,48,4,853.34,669.99,2743.37
27911,21139,211,2,899.03,30.42,1767.64
27912,30045,90,3,646.23,364.95,1573.74
27913,22323,68,2,245.72,,400.43
27914,7741,186,5,338.75,67.99,1625.76
27915,12564,167,3,305.8,172.93,744.47
27916,7310,9,2,831.35,329.44,1333.26
27917,22598,26,1,321.94,5.3,316.64
27918,57,149,4,347.96,26.19,1365.65
27919,14733,25,6,495.67,236.82,2737.2
27920,20120,13,4,859.11,240.0,3196.44
27921,4987,88,5,456.58,506.72,1776.18
27922,15193,46,2,158.03,38.43,277.63
27923,4230,239,4,544.59,175.99,2002.37
27924,20250,193,4,304.81,136.34,1082.9
27925,4230,64,2,372.02,42.73,701.31
27926,29400,236,4,878.27,873.32,2639.76
27927,4464,239,2,281.39,134.95,427.83
27928,999999,99999,-3,361.62,9.31,4040.37
27929,11951,146,5,401.58,85.87,1922.03
27930,29981,20,6,242.44,192.82,1261.82
27931,27178,44,1,508.94,106.55,402.39
27932,15361,123,5,607.99,333.52,2706.43
27933,1074,29,2,198.41,33.69,363.13
27934,6292,232,4,296.13,67.13,1117.39
27935,10620,83,2,167.7,59.34,276.06
27936,18146,111,4,121.55,96.55,389.65
27937,13669,124,5,641.51,251.39,2956.16
27938,31143,36,4,829.41,63.17,3254.47
27939,22127,223,5,381.88,113.23,1796.17
27940,19327,210,6,65.02,59.32,330.8
27941,5861,93,2,209.36,38.49,380.23
27942,26299,182,6,193.12,267.69,891.03
27943,22880,239,5,891.56,562.29,3895.51
27944,19187,217,4,242.05,52.02,916.18
27945,11703,236,1,128.76,7.66,121.1
27946,2415,185,6,418.34,452.94,2057.1
27947,27807,200,1,658.43,119.81,538.62
27948,7754,4,2,282.13,124.12,440.14
27949,20262,102,3,89.32,29.82,238.14
27950,28737,87,2,939.08,460.59,1417.57
27951,24610,150,4,116.86,10.91,456.53
27952,25497,227,4,349.18,307.85,1088.87
27953,28300,109,4,255.47,11.62,1010.26
27954,17920,221,2,629.03,125.35,1132.71
27955,4130,125,4,439.0,372.19,1383.81
27956,11693,192,3,665.83,404.62,1592.87
27957,26704,74,4,666.17,330.56,2334.12
27958,25328,19,5,736.95,840.1,2844.65
27959,26757,164,1,867.5,124.63,742.87
27960,13838,48,6,823.45,267.45,4673.25
27961,925,101,1,475.18,116.89,358.29
27962,9793,107,6,545.07,494.46,2775.96
27963,31250,232,5,467.36,198.96,2137.84
27964,14108,103,6,706.13,126.99,4109.79
27965,18252,56,3,532.15,265.47,1330.98
27966,6596,224,1,600.0,,585.41
27967,7478,234,1,880.55,126.61,753.94
27968,4313,236,2,373.36,89.54,657.18
27969,999999,99999,-2,835.16,342.28,5255.38
27970,15805,109,3,401.07,39.24,1163.97
27971,1842,51,2,235.31,27.06,443.56
27972,11544,101,1,183.36,5.07,178.29
27973,17612,42,4,424.91,70.14,1629.5
27974,12763,223,3,157.59,21.91,450.86
27975,30217,178,3,647.97,11.91,1932.0
27976,20751,194,2,189.37,51.28,327.46
27977,18360,61,1,431.96,94.51,337.45
27978,3827,80,2,278.67,121.93,435.41
27979,31248,201,1,350.72,55.7,295.02
27980,4298,228,6,882.46,212.12,5082.64
27981,22558,132,1,854.86,14.29,840.57
27982,21457,133,2,785.75,273.32,1298.18
27983,4219,128,5,256.45,145.34,1136.91
27984,22567,36,2,448.68,12.48,884.88
27985,5929,188,3,756.25,461.13,1807.62
27986,27994,73,3,446.47,231.86,1107.55
27987,20513,207,5,896.73,726.56,3757.09
27988,12506,209,4,212.34,92.82,756.54
27989,6708,56,2,867.25,327.73,1406.77
27990,30838,123,5,257.41,177.9,1109.15
27991,3596,173,5,667.44,100.52,3236.68
27992,30421,171,4,791.77,118.92,3048.16
27993,20031,152,3,643.86,303.87,1627.71
27994,26758,179,1,70.25,3.65,66.6
27995,6666,77,1,637.69,50.66,587.03
27996,30215,137,5,850.39,74.93,4177.02
27997,25004,229,5,860.42,196.58,4105.52
27998,27483,123,3,648.5,103.39,1842.11
27999,20044,7,2,678.8,186.01,1171.59
28000,10308,173,5,451.43,255.74,2001.41
28001,20074,117,4,629.05,487.16,2029.04
28002,12847,185,5,886.78,1009.59,3424.31
28003,16588,161,2,755.49,185.34,1325.64
28004,20138,191,2,527.3,,821.06
28005,18899,23,6,226.8,44.23,1316.57
28006,12194,66,2,180.33,71.91,288.75
28007,21153,48,5,756.14,717.03,3063.67
28008,15999,83,2,602.39,86.66,1118.12
28009,14291,105,2,80.58,32.05,129.11
28010,30461,14,4,430.26,41.87,1679.17
28011,11203,175,5,630.1,675.26,2475.24
28012,999999,99999,-3,906.06,596.31,6688.51
28013,8343,21,5,321.15,249.05,1356.7
28014,12433,182,3,528.79,241.81,1344.56
28015,8899,173,5,910.31,150.87,4400.68
28016,9853,168,2,474.09,8.95,939.23
28017,4122,166,3,70.78,41.01,171.33
28018,1361,20,5,390.33,392.74,1558.91
28019,11642,127,5,677.17,845.9,2539.95
28020,24683,234,3,729.09,414.97,1772.3
28021,999999,99999,-4,697.39,686.65,9937.36
28022,31509,91,5,679.06,322.25,3073.05
28023,281,51,5,541.17,614.36,2091.49
28024,23289,33,5,704.79,481.88,3042.07
28025,2279,212,4,368.92,10.65,1465.03
28026,28577,121,6,120.01,102.53,617.53
28027,8450,23,1,191.6,25.9,165.7
28028,20307,185,4,579.79,559.5,1759.66
28029,8715,59,4,303.68,43.44,1171.28
28030,9757,46,5,762.82,455.88,3358.22
28031,6919,47,-1,479.55,114.76,1123.85
28032,19746,83,6,173.99,27.26,1016.68
28033,12342,225,1,244.84,19.04,225.8
28034,11807,140,6,398.21,101.75,2287.51
28035,23731,181,4,492.43,430.13,1539.59
28036,25740,5,3,382.24,203.18,943.54
28037,1433,159,2,407.87,18.35,797.39
28038,19634,51,3,661.69,61.88,1923.19
28039,20314,148,2,608.68,238.37,978.99
28040,3175,164,6,351.27,111.58,1996.04
28041,16170,118,6,208.99,221.88,1032.06
28042,87,239,5,350.8,238.16,1515.84
28043,11187,46,3,283.93,145.12,706.67
28044,24919,217,5,323.56,179.93,1437.87
28045,5377,41,6,741.26,146.93,4300.63
28046,9200,50,1,710.48,,564.37
28047,24407,8,6,683.75,438.09,3664.41
28048,3995,237,3,829.8,451.06,2038.34
28049,20531,239,1,808.96,192.85,616.11
28050,26645,64,5,444.64,226.4,1996.8
28051,7545,1,4,917.11,202.56,3465.88
28052,1658,131,2,190.89,45.86,335.92
28053,297,189,6,785.61,287.47,4426.19
28054,17845,217,3,709.16,303.77,1823.71
28055,19701,131,5,932.86,267.58,4396.72
28056,8914,147,6,254.11,363.71,1160.95
28057,859,163,6,887.96,967.12,4360.64
28058,30163,64,4,546.9,287.74,1899.86
28059,19183,55,2,544.86,38.91,1050.81
28060,18046,28,2,92.5,30.25,154.75
28061,2603,4,4,155.95,91.33,532.47
28062,17840,40,6,535.52,355.77,2857.35
28063,19008,167,6,657.39,,3616.92
28064,11368,209,1,790.89,67.82,723.07
28065,17967,66,2,857.99,137.16,1578.82
28066,31190,144,6,739.19,653.44,3781.7
28067,6381,20,6,673.4,338.54,3701.86
28068,4891,171,4,116.08,,376.46
28069,6352,50,3,372.46,263.3,854.08
28070,17004,96,4,460.29,320.29,1520.87
28071,13461,194,3,615.51,289.29,1557.24
28072,4328,221,5,319.25,60.25,1536.0
28073,16168,161,3,308.91,186.35,740.38
28074,9929,166,1,427.62,,405.53
28075,26436,42,6,226.78,249.91,1110.77
28076,20651,92,4,602.38,569.53,1839.99
28077,5140,16,6,554.96,,3065.87
28078,28922,230,1,383.99,61.05,322.94
28079,6789,209,6,541.91,393.29,2858.17
28080,18971,42,5,570.43,407.32,2444.83
28081,30030,84,3,146.96,94.33,346.55
28082,7394,8,-1,730.66,107.1,3419.64
28083,702,191,5,223.06,142.55,972.75
28084,25484,88,3,903.25,258.07,2451.68
28085,25269,81,1,168.15,1.4,166.75
28086,14379,93,2,358.84,41.55,676.13
28087,4596,21,3,160.63,69.58,412.31
28088,11025,64,5,293.0,4.3,1460.7
28089,2120,224,6,553.31,522.92,2796.94
28090,19118,150,6,691.98,474.77,3677.11
28091,27991,236,-5,424.9,220.96,10003.82
28092,21196,191,6,127.0,110.9,651.1
28093,31551,144,5,567.06,68.58,2766.72
28094,14801,212,5,332.04,412.06,1248.14
28095,27889,72,2,581.86,229.57,934.15
28096,21529,139,4,65.47,49.97,211.91
28097,17949,188,2,944.61,93.8,1795.42
28098,5395,58,4,532.04,283.57,1844.59
28099,926,189,3,590.08,436.64,1333.6
28100,15889,97,2,541.89,22.48,1061.3
28101,4115,151,5,920.69,446.41,4157.04
28102,780,63,3,850.87,369.54,2183.07
28103,7024,105,6,701.54,998.23,3211.01
28104,24839,115,5,337.84,99.55,1589.65
28105,3545,128,1,385.61,23.61,362.0
28106,7324,1,6,507.21,435.79,2607.47
28107,15951,2,6,395.33,479.02,1892.96
28108,13820,97,6,642.18,172.61,3680.47
28109,20857,15,2,77.75,27.77,127.73
28110,4807,233,2,136.55,13.08,260.02
28111,5730,152,5,713.61,43.51,3524.54
28112,19833,40,4,372.28,362.75,1126.37
28113,12303,16,1,255.11,20.9,234.21
28114,24635,207,1,739.32,136.2,603.12
28115,4532,238,5,146.62,45.98,687.12
28116,913,144,2,256.23,104.15,408.31
28117,9923,231,4,245.01,9.93,970.11
28118,2721,18,1,181.21,20.33,160.88
28119,18705,211,2,692.62,265.27,1119.97
28120,11292,49,2,946.25,145.55,1746.95
28121,4331,136,4,515.61,428.18,1634.26
28122,7108,218,2,165.83,76.36,255.3
28123,12347,19,3,297.16,96.25,795.23
28124,12212,128,3,396.37,198.73,990.38
28125,10510,236,5,94.03,71.45,398.7
28126,29629,152,5,533.5,82.86,2584.64
28127,15965,45,1,651.81,18.24,633.57
28128,19932,141,5,393.76,246.43,1722.37
28129,25407,172,2,588.91,35.0,1142.82
28130,999999,99999,-6,876.69,664.46,27227.63
28131,9219,55,5,592.73,694.77,2268.88
28132,28827,150,6,224.04,308.59,1035.65
28133,6279,13,5,626.98,377.67,2757.23
28134,7604,148,4,81.01,39.45,284.59
28135,14629,102,6,286.83,,1701.82
28136,5147,171,4,213.05,167.01,685.19
28137,22318,140,1,463.03,40.32,422.71
28138,19249,3,6,523.88,,3123.36
28139,20466,180,3,438.85,82.9,1233.65
28140,10745,70,5,492.99,89.81,2375.14
28141,1447,219,6,706.21,558.43,3678.83
28142,26453,85,4,774.85,757.53,2341.87
28143,13389,124,6,461.2,128.22,2638.98
28144,6961,143,2,879.64,328.09,1431.19
28145,26588,28,4,842.71,254.57,3116.27
28146,10484,84,6,386.64,482.67,1837.17
28147,29044,7,6,358.58,258.31,1893.17
28148,21462,239,3,218.05,161.24,492.91
28149,27745,77,3,145.69,76.23,360.84
28150,15478,163,2,333.07,129.63,536.51
28151,31659,198,1,322.15,5.05,317.1
28152,15398,221,6,402.48,490.99,1923.89
28153,8155,38,3,687.23,208.15,1853.54
28154,19608,123,1,909.95,54.35,855.6
28155,27410,47,4,296.48,19.94,1165.98
28156,29904,191,4,897.96,181.14,3410.7
28157,999999,99999,-2,791.94,347.18,6698.85
28158,21825,68,5,110.61,110.17,442.88
28159,999999,99999,-5,650.0,487.17,11874.05
28160,5609,68,4,559.95,106.3,2133.5
28161,9000,179,2,674.38,176.8,1171.96
28162,18507,75,1,209.19,51.31,157.88
28163,4490,109,2,910.52,380.54,1440.5
28164,11163,234,4,200.04,113.47,686.69
28165,999999,99999,-4,869.87,386.74,12500.73
28166,25708,47,3,888.28,120.38,2544.46
28167,5660,147,6,562.3,96.65,3277.15
28168,17897,194,2,751.29,118.53,1384.05
28169,11747,20,4,307.32,59.29,1169.99
28170,22156,65,6,448.52,380.28,2310.84
28171,5496,144,5,682.69,803.78,2609.67
28172,26159,140,3,264.99,114.91,680.06
28173,19333,112,1,740.16,38.75,701.41
28174,14691,212,3,676.07,358.64,1669.57
28175,20170,223,-4,316.13,204.08,5389.86
28176,28086,3,3,682.28,404.78,1642.06
28177,7619,4,1,185.05,8.94,176.11
28178,9167,27,3,642.69,204.31,1723.76
28179,3024,105,6,436.57,164.86,2454.56
28180,13327,65,2,765.01,348.81,1181.21
28181,21934,219,1,911.29,149.65,761.64
28182,24874,94,5,560.0,478.35,2321.65
28183,9828,97,2,460.9,112.81,808.99
28184,30387,27,2,430.81,92.87,768.75
28185,21455,98,5,509.77,616.73,1932.12
28186,14030,172,3,239.54,175.16,543.46
28187,24943,204,5,163.52,,619.29
28188,9197,122,1,100.5,4.63,95.87
28189,20141,135,6,153.74,209.26,713.18
28190,21592,132,2,312.01,111.31,512.71
28191,11229,177,3,74.93,4.26,220.53
28192,1624,214,4,820.88,105.18,3178.34
28193,28301,30,1,65.64,7.6,58.04
28194,23473,84,1,352.27,40.04,312.23
28195,10130,111,6,68.06,33.48,374.88
28196,30225,143,3,749.8,181.72,2067.68
28197,26688,183,5,755.75,329.11,3449.64
28198,1012,97,2,419.03,174.33,663.73
28199,23388,166,1,919.51,126.37,793.14
28200,8023,149,-6,942.09,346.14,23352.66
28201,999999,99999,-1,195.41,7.49,648.62
28202,520,197,6,940.73,267.89,5376.49
28203,27841,68,5,343.51,55.82,1661.73
28204,27237,109,2,633.22,110.29,1156.15
28205,11038,72,6,86.77,34.69,485.93
28206,999999,99999,-4,924.9,34.36,13937.45
28207,8839,75,4,803.68,302.36,2912.36
28208,7245,27,6,496.8,253.43,2727.37
28209,21581,15,4,64.17,26.17,230.51
28210,17270,162,4,594.28,312.26,2064.86
28211,8265,101,6,769.42,1054.09,3562.43
28212,3216,186,6,184.22,89.9,1015.42
28213,23262,216,4,790.61,680.11,2482.33
28214,13595,100,3,188.84,75.31,491.21
28215,2226,230,3,211.39,84.93,549.24
28216,21179,38,2,739.02,215.68,1262.36
28217,9233,5,6,379.99,276.47,2003.47
28218,17991,210,4,213.2,109.84,742.96
28219,12607,238,6,287.79,165.57,1561.17
28220,7659,148,5,201.11,46.07,959.48
28221,31703,90,2,673.6,239.71,1107.49
28222,16135,185,5,254.36,235.8,1036.0
28223,999999,99999,-1,523.6,84.33,1567.6
28224,20858,87,5,241.54,106.88,1100.82
28225,22527,8,6,613.3,657.07,3022.73
28226,23109,197,3,289.85,153.75,715.8
28227,14597,229,5,492.48,,1866.22
28228,15589,180,1,788.86,111.93,676.93
28229,12387,104,4,808.95,738.27,2497.53
28230,8054,29,4,393.76,54.14,1520.9
28231,14014,170,5,239.59,199.48,998.47
28232,4484,63,4,908.29,596.65,3036.51
28233,16379,38,3,824.89,160.33,2314.34
28234,31116,110,1,781.75,163.89,617.86
28235,5221,43,3,261.11,124.43,658.9
28236,24034,217,2,256.4,108.38,404.42
28237,10595,178,3,778.57,254.45,2081.26
28238,25436,154,1,214.41,37.04,177.37
28239,3518,196,4,576.72,450.17,1856.71
28240,1118,44,3,485.61,93.26,1363.57
28241,18553,102,3,609.56,292.61,1536.07
28242,28324,185,6,192.13,34.19,1118.59
28243,23680,237,3,904.06,104.43,2607.75
28244,16338,160,3,165.59,10.39,486.38
28245,28830,5,2,479.78,124.65,834.91
28246,18432,204,1,226.6,17.2,209.4
28247,16226,199,6,862.88,143.75,5033.53
28248,9433,56,5,443.72,316.31,1902.29
28249,29011,234,2,399.67,161.45,637.89
28250,18167,51,4,168.96,12.36,663.48
28251,2657,8,6,250.32,82.59,1419.33
28252,8504,152,5,630.17,,3087.0
28253,24502,216,3,478.47,234.07,1201.34
28254,5403,151,4,308.97,97.07,1138.81
28255,29986,181,1,276.13,32.4,243.73
28256,2234,57,3,293.78,,676.76
28257,15878,94,4,370.37,153.15,1328.33
28258,21157,145,-1,566.27,11.37,3208.48
28259,11262,206,2,740.04,341.39,1138.69
28260,27060,138,2,791.86,117.52,1466.2
28261,31608,130,2,718.23,356.8,1079.66
28262,24407,175,3,359.4,177.51,900.69
28263,4064,195,4,375.06,67.09,1433.15
28264,4970,34,1,871.38,182.55,688.83
28265,28195,160,4,439.91,213.02,1546.62
28266,17651,138,2,389.17,181.88,596.46
28267,65,230,5,633.79,221.66,2947.29
28268,22094,104,5,942.63,374.14,4339.01
28269,20033,163,3,358.69,19.17,1056.9
28270,30358,119,3,234.06,145.41,556.77
28271,27691,198,3,797.82,315.34,2078.12
28272,18362,95,6,478.86,24.43,2848.73
28273,13103,203,2,904.07,42.47,1765.67
28274,18460,39,5,373.86,345.34,1523.96
28275,18498,91,4,214.24,161.36,695.6
28276,17676,136,4,347.37,245.8,1143.68
28277,20479,96,1,491.5,49.7,441.8
28278,10057,89,3,452.08,255.11,1101.13
28279,5018,206,2,414.64,194.98,634.3
28280,2067,104,2,351.16,123.11,579.21
28281,26009,66,2,513.9,141.12,886.68
28282,30750,1,6,780.87,508.83,4176.39
28283,6203,215,1,110.38,1.54,108.84
28284,22712,195,5,788.57,552.9,3389.95
28285,9545,83,6,689.37,592.51,3543.71
28286,31556,80,1,761.3,15.28,746.02
28287,28555,103,1,566.52,,562.24
28288,24539,137,5,409.6,402.96,1645.04
28289,17364,211,6,154.4,220.45,705.95
28290,7964,197,2,158.28,0.01,316.55
28291,5720,170,1,424.93,64.69,360.24
28292,9520,94,1,395.98,1.1,394.88
28293,28471,2,4,761.14,134.91,2909.65
28294,23047,20,2,180.81,30.49,331.13
28295,21776,72,5,858.82,764.89,3529.21
28296,21617,146,5,512.29,,2048.28
28297,22362,33,1,178.77,15.04,163.73
28298,16693,199,5,912.31,102.96,4458.59
28299,20344,193,4,823.35,493.11,2800.29
28300,28897,57,4,442.3,353.91,1415.29
28301,13026,9,2,496.33,235.91,756.75
28302,31298,102,4,187.22,21.52,727.36
28303,14911,150,2,547.87,267.9,827.84
28304,31234,142,3,844.32,52.5,2480.46
28305,8982,69,4,741.06,596.39,2367.85
28306,23943,217,3,921.8,59.25,2706.15
28307,3503,178,3,139.59,44.39,374.38
28308,29752,136,5,323.68,330.54,1287.86
28309,16613,186,5,685.83,201.29,3227.86
28310,30224,132,4,699.33,,2619.75
28311,26615,230,3,391.61,224.69,950.14
28312,15550,142,1,217.44,11.37,206.07
28313,23067,228,4,387.95,124.24,1427.56
28314,1912,105,1,525.7,33.79,491.91
28315,29690,215,4,304.01,257.17,958.87
28316,26414,222,3,650.75,127.48,1824.77
28317,10771,223,3,874.1,243.77,2378.53
28318,27191,164,5,97.26,57.66,428.64
28319,7125,215,6,616.54,178.05,3521.19
28320,14606,43,2,183.39,59.4,307.38
28321,11055,163,4,237.12,165.46,783.02
28322,3367,65,6,872.52,463.08,4772.04
28323,28261,166,6,592.33,459.13,3094.85
28324,30418,117,5,402.26,117.64,1893.66
28325,822,30,2,196.6,34.76,358.44
28326,19191,135,2,573.07,231.15,914.99
28327,23091,165,4,326.11,74.23,1230.21
28328,26058,152,6,366.69,48.1,2152.04
28329,28865,204,6,409.56,484.41,1972.95
28330,10123,29,5,81.93,9.0,400.65
28331,23713,188,4,699.37,118.41,2679.07
28332,2157,81,4,598.7,544.99,1849.81
28333,10850,88,3,385.83,146.92,1010.57
28334,10242,44,1,881.39,1.18,880.21
28335,19537,202,1,906.55,191.44,715.11
28336,27787,182,1,582.91,60.84,522.07
28337,7169,183,6,641.3,713.16,3134.64
28338,999999,99999,-6,664.77,206.65,12450.97
28339,17353,206,2,229.89,46.53,413.25
28340,29026,179,4,149.17,122.42,474.26
28341,24407,95,2,466.81,,889.05
28342,9043,184,3,128.64,2.07,383.85
28343,31217,176,4,89.67,64.68,294.0
28344,6923,176,3,210.29,48.0,582.87
