feedback_id,customer_id,order_id,branch_id,rating,feedback_category,feedback_date,comment_length_words
3448,1160,3184,16,5,Ambience,2023-10-19,29
3449,1862,18031,16,3,Cleanliness,2024-04-20,37
3450,2563,659,3,5,Value for Money,2024-01-25,21
3451,2688,23420,23,2,Cleanliness,2024-01-18,23
3452,4542,1300,18,3,Food Quality,2024-05-12,19
3453,4536,11965,16,5,Cleanliness,2024-12-08,27
3454,3886,26465,19,4,Ambience,2023-03-18,21
3455,6911,6828,15,4,Ambience,2024-12-13,14
3456,4837,19473,20,2,Food Quality,2023-05-18,16
3457,2751,11786,21,4,Food Quality,2024-07-22,30
3458,321,7563,14,3,Value for Money,2023-10-10,8
3459,6533,256,4,4,Delivery Time,2023-08-28,33
3460,5533,21642,2,3,Ambience,2024-12-27,1
3461,2057,11419,25,5,Service,2024-02-07,4
3462,514,886,4,2,Delivery Time,2024-11-24,
3463,592,9138,14,5,Food Quality,2024-06-20,27
3464,1818,13602,17,4,Delivery Time,2024-04-09,30
3465,3693,30869,22,5,Ambience,2024-08-21,5
3466,5349,27952,19,4,Service,2024-08-25,13
3467,5962,17330,21,5,Cleanliness,2024-10-30,1
3468,4999,25701,28,4,Ambience,2024-01-30,16
3469,3327,27024,21,4,Value for Money,2023-06-04,36
3470,4385,12039,15,3,Value for Money,2024-03-13,28
3471,1843,5621,5,5,Ambience,2024-08-08,39
3472,6390,3456,1,5,Cleanliness,2024-10-31,36
3473,667,17167,12,3,Service,2023-10-19,11
3474,5166,4846,11,4,Cleanliness,2024-08-13,28
3475,2414,24206,27,4,Ambience,2023-04-08,5
3476,1105,704,24,4,Service,2024-09-12,29
3477,6868,633,14,3,Value for Money,2024-10-18,35
3478,99999,999999,999,7,Delivery Time,2023-08-02,1
3479,4902,23601,5,2,Cleanliness,2023-03-17,22
3480,2771,12403,23,4,Value for Money,2023-07-12,35
3481,5415,6506,8,3,Delivery Time,2023-08-08,24
3482,6994,31161,26,5,Service,2024-04-14,20
3483,6099,12770,12,4,Ambience,2023-02-14,28
3484,1368,22115,12,5,Cleanliness,2023-05-11,39
3485,5398,18026,24,2,Delivery Time,2024-02-07,9
3486,1889,885,25,1,Food Quality,2023-12-12,0
3487,6881,1855,27,3,Value for Money,2023-09-29,13
3488,2722,12428,26,5,Service,2023-03-07,2
3489,5351,3144,4,4,Service,2024-10-15,21
3490,2457,21031,1,5,Ambience,2024-10-05,24
3491,4178,7185,8,4,Ambience,2023-11-02,6
3492,1548,13293,15,5,Value for Money,2024-01-02,22
3493,3942,31935,10,4,Cleanliness,2024-06-20,26
3494,99999,999999,999,10,Delivery Time,2024-05-02,14
3495,2703,18502,22,5,Ambience,2023-03-17,2
3496,3021,30354,1,1,Service,2024-09-15,34
3497,5564,10572,25,5,Ambience,2024-06-24,27
3498,6217,13568,23,4,Ambience,2023-08-17,32
3499,6828,28390,6,4,Ambience,2024-11-06,18
3500,4756,23637,22,5,Cleanliness,2023-05-23,30
3501,5275,6889,22,4,Ambience,2024-04-16,35
3502,2602,15673,27,1,Value for Money,2023-04-29,13
3503,3094,773,9,5,Food Quality,2023-08-02,18
3504,1334,26007,19,2,Cleanliness,2023-01-18,6
3505,422,15592,8,5,Service,2023-08-08,37
3506,6395,26376,10,4,Value for Money,2024-04-19,2
3507,1004,28337,21,5,Cleanliness,2024-05-05,21
3508,4287,25182,19,3,Food Quality,2023-05-22,
3509,4706,26749,19,2,Value for Money,2023-07-02,34
3510,4644,28894,7,5,Delivery Time,2023-02-16,13
3511,5806,3990,4,4,Cleanliness,2024-09-03,15
3512,6221,2351,3,5,Cleanliness,2023-02-26,19
3513,6349,6409,8,3,Delivery Time,2023-08-07,15
3514,2176,9837,7,5,Cleanliness,2024-05-08,27
3515,99999,999999,999,7,Value for Money,2023-08-10,24
3516,1435,28853,6,5,Delivery Time,2024-11-06,37
3517,6040,16438,7,4,Food Quality,2023-05-16,24
3518,4392,2726,2,4,Cleanliness,2023-06-29,37
3519,5088,7254,7,4,Service,2024-11-03,32
3520,3132,26481,10,5,Ambience,2023-01-01,31
3521,99999,999999,999,6,Delivery Time,2024-09-08,0
3522,212,20386,2,4,Service,2024-08-18,40
3523,3344,19708,1,4,Service,2024-08-08,17
3524,807,16248,8,4,Cleanliness,2023-10-03,26
3525,3147,28765,16,3,Delivery Time,2024-05-04,
3526,3165,1632,22,3,Service,2024-07-26,34
3527,1306,13368,28,3,Delivery Time,2023-09-03,37
3528,4287,9209,6,5,Cleanliness,2024-11-26,14
3529,6194,997,21,4,Ambience,2024-10-10,11
3530,1957,9494,12,5,Service,2024-05-13,0
3531,1208,28199,25,5,Service,2023-09-03,12
3532,1545,31580,24,4,Cleanliness,2024-07-01,23
3533,294,17998,26,4,Service,2024-05-29,20
3534,5655,18084,6,4,Food Quality,2024-05-14,3
3535,2123,2931,5,5,Service,2023-03-04,10
3536,3683,27819,17,3,Ambience,2024-08-31,15
3537,5806,14365,27,4,Value for Money,2024-07-21,24
3538,4768,15515,19,4,Cleanliness,2024-01-27,11
3539,1729,15763,6,3,Service,2024-08-26,39
3540,2286,12960,27,4,Delivery Time,2024-07-01,39
3541,1748,9302,7,5,Cleanliness,2024-05-21,10
3542,4058,5491,13,3,Delivery Time,2023-08-08,20
3543,3669,28003,2,4,Delivery Time,2024-05-28,33
3544,3451,26965,12,5,Value for Money,2023-05-21,3
3545,6550,16307,12,4,Service,2024-10-10,2
3546,5378,23819,21,3,Ambience,2024-03-31,12
3547,1819,10064,11,2,Cleanliness,2024-04-21,25
3548,85,13141,21,5,Ambience,2023-07-16,2
3549,6584,17642,5,5,Food Quality,2023-10-14,22
3550,2704,9866,14,4,Food Quality,2024-06-09,12
3551,5925,26050,27,5,Value for Money,2023-05-21,25
3552,99999,999999,999,8,Delivery Time,2023-04-05,11
3553,6798,2335,18,4,Value for Money,2023-10-10,23
3554,5484,9572,4,4,Delivery Time,2024-05-09,27
3555,5885,19822,21,5,Ambience,2024-06-08,32
3556,4113,23139,11,2,Cleanliness,2024-09-27,33
3557,4213,15192,14,3,Service,2023-03-01,37
3558,3335,27507,1,4,Cleanliness,2024-06-26,28
3559,1689,19951,2,5,Delivery Time,2023-01-15,
3560,449,11951,21,4,Service,2023-06-01,12
3561,3749,14857,18,5,Delivery Time,2023-11-03,21
3562,2350,31868,7,2,Value for Money,2023-01-30,18
3563,3405,15683,27,2,Value for Money,2023-01-23,16
3564,1918,31481,1,4,Cleanliness,2023-05-19,13
3565,3242,5367,10,3,Value for Money,2024-02-08,11
3566,1758,25785,12,4,Ambience,2023-03-18,38
3567,6255,13285,24,4,Service,2023-04-26,3
3568,3335,29990,16,5,Delivery Time,2024-03-03,12
3569,99999,999999,999,9,Food Quality,2024-10-27,15
3570,2294,13580,28,5,Value for Money,2024-03-04,34
3571,3801,18032,17,5,Value for Money,2023-10-15,31
3572,3654,21857,14,4,Delivery Time,2024-12-29,33
3573,6332,20716,18,4,Delivery Time,2023-03-20,7
3574,6142,11760,6,4,Value for Money,2024-02-11,31
3575,1090,4780,3,5,Delivery Time,2024-02-20,12
3576,1868,7524,8,4,Food Quality,2023-11-07,31
3577,5150,19663,23,5,Value for Money,2024-05-20,22
3578,1798,31270,12,4,Food Quality,2024-12-14,40
3579,1119,12037,6,4,Delivery Time,2023-03-19,27
3580,1527,19383,15,4,Delivery Time,2023-02-02,11
3581,5484,11736,16,5,Delivery Time,2023-12-04,18
3582,579,10746,15,4,Cleanliness,2023-10-13,34
3583,5698,15828,16,3,Food Quality,2024-11-18,36
3584,1441,25484,19,4,Service,2023-10-03,29
3585,5716,17891,28,4,Food Quality,2023-05-14,27
3586,3674,3316,5,3,Delivery Time,2023-01-24,37
3587,5812,324,18,4,Ambience,2024-05-21,31
3588,2542,7998,4,1,Ambience,2023-07-19,39
3589,23,21561,21,2,Delivery Time,2023-11-09,32
3590,4010,25429,6,5,Food Quality,2024-10-17,1
3591,2748,26343,25,5,Service,2023-05-03,0
3592,3169,8133,7,3,Value for Money,2023-10-20,35
3593,99999,999999,999,7,Ambience,2023-03-11,22
3594,522,11041,6,4,Ambience,2023-03-25,
3595,1354,28396,15,4,Value for Money,2024-12-23,2
3596,228,21531,18,4,Food Quality,2023-05-16,7
3597,1234,13242,21,5,Ambience,2024-04-19,37
3598,99999,999999,999,10,Value for Money,2023-08-24,31
3599,4000,16704,1,4,Delivery Time,2024-09-11,9
3600,1874,26461,19,2,Food Quality,2023-09-03,39
3601,2738,22559,20,5,Delivery Time,2023-11-18,22
3602,4914,513,16,3,Ambience,2023-01-15,37
3603,5566,31639,8,4,Ambience,2023-06-21,25
3604,3982,3951,27,2,Food Quality,2024-02-29,8
3605,1785,7956,28,4,Delivery Time,2024-03-29,27
3606,4769,15054,19,5,Value for Money,2024-01-01,31
3607,2613,13328,15,5,Service,2024-12-05,14
3608,2058,20350,26,4,Value for Money,2023-12-22,8
3609,3255,5061,12,5,Cleanliness,2024-02-17,18
3610,4902,6581,7,4,Ambience,2023-11-28,13
3611,4777,8998,23,5,Service,2024-11-11,8
3612,2858,13882,3,2,Ambience,2024-09-13,11
3613,6956,24765,26,4,Cleanliness,2024-07-28,26
3614,3904,7713,4,4,Service,2023-11-15,37
3615,5991,30079,7,2,Service,2024-12-15,27
3616,1848,31753,26,1,Value for Money,2023-01-03,6
3617,1690,17940,10,4,Ambience,2024-01-28,25
3618,2152,5583,6,4,Delivery Time,2024-10-02,0
3619,1549,28757,7,1,Value for Money,2024-09-30,24
3620,1404,19771,9,4,Cleanliness,2023-11-28,26
3621,99999,999999,999,8,Value for Money,2024-07-11,11
3622,3446,15677,27,1,Food Quality,2024-07-14,18
3623,6719,10350,21,4,Value for Money,2024-12-17,8
3624,5936,18235,24,3,Cleanliness,2023-09-21,23
3625,3702,25241,6,5,Cleanliness,2023-01-12,10
3626,935,26031,12,4,Ambience,2024-12-23,13
3627,3474,2849,22,5,Food Quality,2023-04-30,16
3628,3794,18879,20,1,Ambience,2023-02-06,34
3629,3499,9489,4,3,Food Quality,2023-07-04,38
3630,3072,20592,6,3,Value for Money,2023-08-04,13
3631,5290,17056,25,4,Cleanliness,2024-07-21,11
3632,948,9543,15,4,Food Quality,2023-03-12,
3633,4404,27850,27,4,Food Quality,2023-03-30,
3634,6375,8136,19,3,Ambience,2023-09-05,34
3635,2484,7044,2,5,Cleanliness,2023-04-19,12
3636,4673,17486,19,5,Service,2023-06-13,8
3637,2153,26699,17,5,Cleanliness,2023-12-29,4
3638,920,24636,8,4,Delivery Time,2023-06-10,38
3639,6237,8762,17,4,Service,2023-06-17,16
3640,5258,22466,20,4,Value for Money,2024-10-22,7
3641,4049,14848,5,4,Delivery Time,2023-03-22,22
3642,6157,6038,21,4,Delivery Time,2024-08-23,28
3643,1958,23827,14,4,Service,2024-03-28,22
3644,5440,13685,6,5,Cleanliness,2023-07-13,37
3645,6253,1993,3,4,Delivery Time,2024-10-05,21
3646,3973,9780,17,5,Food Quality,2023-02-01,26
3647,562,5430,20,5,Food Quality,2024-05-13,12
3648,3511,22895,12,5,Delivery Time,2023-11-06,3
3649,92,7806,1,1,Ambience,2024-08-27,
3650,2445,28787,17,4,Ambience,2024-10-18,35
3651,5031,5711,23,5,Service,2023-08-21,15
3652,6503,19747,4,4,Value for Money,2024-03-31,0
3653,758,3146,25,5,Delivery Time,2024-03-25,33
3654,1447,30120,20,3,Value for Money,2024-06-05,7
3655,4700,18269,7,4,Ambience,2024-09-15,23
3656,99999,999999,999,8,Cleanliness,2024-06-18,15
3657,905,9951,7,1,Ambience,2024-10-02,26
3658,5011,31783,3,4,Cleanliness,2023-09-16,33
3659,6862,17816,5,4,Value for Money,2023-09-03,39
3660,1331,3787,25,4,Service,2023-01-02,30
3661,4295,10214,1,5,Ambience,2023-08-25,27
3662,863,4043,2,4,Ambience,2023-11-12,17
3663,178,31321,20,5,Service,2024-10-22,12
3664,6440,5960,25,4,Ambience,2024-12-08,22
3665,3153,9366,3,3,Value for Money,2023-05-16,5
3666,5726,1459,25,3,Delivery Time,2024-06-12,13
3667,5046,10007,15,5,Cleanliness,2024-05-09,18
3668,340,24033,3,3,Food Quality,2024-01-22,18
3669,527,24708,25,4,Service,2024-05-08,11
3670,5946,18135,27,4,Food Quality,2024-06-08,21
3671,5753,14818,1,3,Service,2023-01-29,8
3672,1468,28753,28,5,Value for Money,2023-03-12,17
3673,1028,22281,7,4,Food Quality,2024-03-05,13
3674,3628,17390,19,5,Service,2024-04-21,4
3675,1993,30885,7,2,Cleanliness,2023-12-31,1
3676,3098,26093,12,5,Ambience,2024-05-13,4
3677,3701,28219,18,2,Food Quality,2024-06-15,9
3678,6825,14611,20,5,Cleanliness,2023-03-07,19
3679,500,14452,14,5,Cleanliness,2023-03-02,16
3680,1451,4760,18,5,Value for Money,2023-12-09,38
3681,663,10951,18,5,Value for Money,2023-09-03,13
3682,2699,4440,7,5,Value for Money,2024-05-13,29
3683,2287,22700,13,5,Service,2023-04-24,8
3684,1482,25680,6,5,Food Quality,2024-07-23,6
3685,796,20728,24,4,Delivery Time,2023-12-18,18
3686,3992,11219,12,5,Food Quality,2024-09-08,35
3687,1642,24009,4,4,Food Quality,2024-09-06,33
3688,4504,22528,16,4,Delivery Time,2024-12-22,40
3689,1519,4352,13,5,Cleanliness,2024-10-12,38
3690,183,15531,8,2,Delivery Time,2024-07-07,39
3691,4769,22583,18,5,Food Quality,2024-10-21,12
3692,2946,10589,22,5,Ambience,2024-09-11,16
3693,3655,18651,28,5,Food Quality,2023-07-30,14
3694,3713,19495,10,5,Ambience,2023-06-06,28
3695,904,30540,18,4,Food Quality,2023-07-26,26
3696,4808,2273,22,5,Ambience,2023-07-17,25
3697,6059,25103,9,3,Delivery Time,2023-01-16,39
3698,5547,10320,26,5,Cleanliness,2023-10-03,9
3699,303,30813,16,4,Delivery Time,2023-12-13,1
3700,5588,29492,5,2,Ambience,2024-04-14,7
3701,5340,30094,3,4,Ambience,2024-07-22,24
3702,6833,8764,9,2,Cleanliness,2023-09-09,4
3703,2593,15522,4,5,Food Quality,2023-07-29,25
3704,1660,22609,24,3,Delivery Time,2024-01-12,2
3705,1960,27690,27,5,Value for Money,2024-09-10,19
3706,4913,6456,22,5,Cleanliness,2023-03-07,8
3707,1756,5070,5,4,Delivery Time,2024-01-02,33
3708,1279,20401,23,2,Delivery Time,2024-11-25,8
3709,402,21809,10,4,Ambience,2023-08-05,6
3710,5098,16051,26,5,Cleanliness,2023-12-26,33
3711,5049,14126,28,4,Service,2023-02-03,5
3712,1204,3915,17,10,Food Quality,2024-12-07,5
3713,2771,11819,21,5,Delivery Time,2023-02-21,23
3714,6692,28513,2,4,Value for Money,2023-02-22,22
3715,1743,7184,18,4,Delivery Time,2024-04-22,38
3716,5101,29996,24,5,Ambience,2024-01-29,
3717,2961,27615,10,5,Service,2024-04-07,16
3718,3854,27930,8,5,Value for Money,2024-03-11,28
3719,6937,32000,5,5,Delivery Time,2024-01-18,16
3720,5636,12407,5,3,Value for Money,2023-05-21,20
3721,1017,28736,25,3,Cleanliness,2023-06-12,25
3722,3457,19957,26,4,Food Quality,2023-03-28,38
3723,168,17976,20,4,Delivery Time,2023-08-22,35
3724,4056,22904,26,5,Service,2024-07-18,31
3725,2993,16966,6,3,Delivery Time,2024-06-06,9
3726,4616,18739,27,3,Value for Money,2023-11-08,22
3727,4575,3489,12,3,Food Quality,2023-02-20,
3728,2932,24508,1,3,Food Quality,2024-12-04,14
3729,4386,1519,8,3,Delivery Time,2023-12-11,14
3730,611,20776,26,2,Cleanliness,2023-04-17,14
3731,1022,16733,10,4,Food Quality,2023-04-17,8
3732,1222,21409,16,5,Food Quality,2023-10-18,9
3733,6583,3747,10,4,Ambience,2024-12-26,1
3734,2637,18071,27,4,Value for Money,2023-01-20,30
3735,2934,10383,27,4,Service,2024-03-31,2
3736,1635,1394,3,4,Cleanliness,2023-12-16,8
3737,6733,28915,19,5,Ambience,2024-01-13,38
3738,33,29107,9,4,Service,2023-07-06,1
3739,5432,5715,2,3,Food Quality,2023-01-29,3
3740,4035,30661,21,2,Service,2024-04-07,3
3741,1601,30102,18,6,Cleanliness,2024-01-21,25
3742,1666,26749,12,4,Food Quality,2024-11-25,14
3743,3410,20088,10,4,Food Quality,2023-01-30,39
3744,323,22874,15,3,Ambience,2024-06-02,28
3745,44,4931,1,3,Delivery Time,2024-07-18,34
3746,3201,20772,13,2,Cleanliness,2023-10-05,7
3747,3930,10435,26,5,Delivery Time,2024-03-11,9
3748,6709,3282,24,5,Food Quality,2024-10-13,3
3749,2545,13803,17,4,Delivery Time,2024-04-29,30
3750,6745,11691,26,5,Value for Money,2024-07-22,31
3751,963,14031,22,3,Food Quality,2023-04-16,12
3752,1971,23961,25,4,Ambience,2023-07-15,32
3753,5500,10233,9,4,Service,2023-10-12,5
3754,3378,24007,8,2,Ambience,2024-03-23,6
3755,6936,14675,18,5,Value for Money,2023-11-08,38
3756,5351,29898,12,4,Cleanliness,2024-01-23,22
3757,6254,5350,15,5,Service,2024-05-04,17
3758,5203,18580,12,4,Service,2024-12-21,24
3759,3875,8381,20,5,Delivery Time,2024-12-06,0
3760,6281,26222,5,4,Service,2024-08-02,2
3761,4066,16368,2,4,Value for Money,2023-02-09,6
3762,3809,16078,17,5,Ambience,2024-12-05,12
3763,5226,31278,2,5,Value for Money,2024-04-10,2
3764,2779,25872,3,5,Cleanliness,2023-09-03,29
3765,1574,28374,27,4,Ambience,2023-08-24,14
3766,2461,9691,25,3,Value for Money,2024-01-04,15
3767,1063,2130,3,4,Value for Money,2023-09-24,17
3768,2088,9907,28,1,Food Quality,2024-06-07,14
3769,2649,18868,17,3,Service,2023-07-11,9
3770,771,30248,22,4,Ambience,2023-06-17,16
3771,4229,25238,12,4,Food Quality,2024-04-24,19
3772,4529,4494,2,3,Cleanliness,2024-04-14,5
3773,3477,14342,9,3,Ambience,2023-01-03,22
3774,3809,6175,23,3,Cleanliness,2024-08-30,37
3775,6435,17641,17,4,Cleanliness,2023-09-25,35
3776,1,28214,11,4,Delivery Time,2024-01-16,16
3777,4452,14934,26,3,Food Quality,2024-02-10,9
3778,4913,9287,20,5,Delivery Time,2024-03-10,17
3779,5248,20124,6,5,Food Quality,2023-01-29,23
3780,995,27444,19,4,Value for Money,2023-05-18,
3781,2382,22957,4,4,Service,2023-08-31,39
3782,5613,31170,14,5,Value for Money,2023-01-06,4
3783,888,51,5,2,Cleanliness,2023-05-04,30
3784,2593,25892,4,2,Cleanliness,2024-06-05,23
3785,2090,31366,9,5,Value for Money,2024-12-30,0
3786,2829,8894,11,5,Ambience,2023-08-17,21
3787,3913,6299,24,3,Ambience,2023-10-22,2
3788,5913,14678,11,4,Value for Money,2023-03-11,20
3789,1879,4227,10,2,Ambience,2024-11-19,40
3790,5657,12201,28,3,Food Quality,2024-04-15,30
3791,1174,15740,15,4,Ambience,2024-01-20,10
3792,99999,999999,999,10,Value for Money,2024-04-01,36
3793,4127,13851,23,4,Ambience,2023-06-08,4
3794,1317,5138,9,4,Service,2023-06-06,
3795,3122,2878,28,4,Cleanliness,2024-03-08,0
3796,2981,18396,11,3,Food Quality,2024-02-24,4
3797,5631,10274,17,2,Cleanliness,2024-12-21,24
3798,2480,2699,17,5,Food Quality,2023-05-15,39
3799,3011,11438,15,5,Service,2023-04-01,
3800,5428,24099,3,5,Ambience,2023-10-16,4
3801,1060,16538,10,4,Delivery Time,2024-02-23,16
3802,4834,2553,28,3,Value for Money,2023-12-07,0
3803,2962,21960,19,4,Service,2024-04-07,4
3804,3515,4496,11,5,Service,2023-09-23,15
3805,340,6938,13,4,Food Quality,2024-12-02,24
3806,5748,23610,19,5,Food Quality,2024-08-21,40
3807,1370,18072,1,5,Food Quality,2024-02-22,16
3808,2348,21106,7,4,Service,2023-06-23,16
3809,5831,21494,26,3,Ambience,2023-06-02,13
3810,1380,17682,17,4,Delivery Time,2023-08-23,
3811,3415,21160,1,4,Food Quality,2023-04-06,34
3812,3989,11784,17,3,Ambience,2023-03-30,5
3813,4111,14239,1,4,Ambience,2024-09-07,28
3814,1128,14134,18,4,Delivery Time,2023-10-05,39
3815,6521,16218,19,3,Value for Money,2023-05-30,11
3816,2138,1788,26,5,Food Quality,2023-09-23,28
3817,315,28395,20,4,Delivery Time,2024-04-17,30
3818,1378,15737,9,5,Food Quality,2024-10-08,16
3819,1932,29458,23,4,Value for Money,2023-11-27,35
3820,3920,5997,1,5,Service,2023-06-21,9
3821,3359,26525,17,5,Food Quality,2023-01-15,36
3822,5871,8793,5,3,Food Quality,2024-09-22,34
3823,6413,22941,21,4,Food Quality,2023-11-25,27
3824,982,5191,3,4,Service,2024-12-30,22
3825,70,14254,14,4,Food Quality,2024-10-18,25
3826,4549,15159,12,5,Service,2024-12-06,1
3827,1743,4887,6,4,Delivery Time,2024-01-25,30
3828,6657,5581,19,3,Cleanliness,2023-03-05,2
3829,2654,30286,21,5,Value for Money,2023-09-09,17
3830,2065,4500,13,5,Food Quality,2024-01-05,1
3831,4553,24044,3,5,Service,2023-12-03,
3832,850,26967,9,5,Cleanliness,2023-08-09,1
3833,5511,6617,24,5,Value for Money,2024-11-26,15
3834,416,19224,3,2,Value for Money,2023-11-17,32
3835,3043,22385,11,1,Cleanliness,2024-06-16,37
3836,3935,28526,10,5,Service,2024-08-11,4
3837,5023,9348,20,5,Food Quality,2023-12-25,6
3838,188,25594,9,5,Food Quality,2024-11-29,0
3839,2575,1652,22,3,Food Quality,2024-01-02,19
3840,6034,28665,25,4,Service,2023-10-05,26
3841,2009,19606,24,3,Ambience,2023-11-13,19
3842,323,10032,9,5,Service,2024-06-09,1
3843,1864,6447,26,3,Ambience,2024-02-15,21
3844,6269,14205,8,3,Service,2024-08-05,6
3845,4359,19608,24,3,Food Quality,2024-09-06,33
3846,862,18461,17,5,Value for Money,2023-03-07,27
3847,883,24626,13,4,Value for Money,2024-09-27,25
3848,1152,16554,7,4,Cleanliness,2023-10-12,21
3849,1868,2677,6,5,Food Quality,2024-12-25,19
3850,1361,26915,13,5,Food Quality,2023-07-13,22
3851,949,1815,24,5,Cleanliness,2023-09-29,13
3852,108,17941,4,4,Service,2023-09-15,38
3853,99999,999999,999,9,Food Quality,2023-01-13,1
3854,807,29244,28,4,Service,2023-01-21,24
3855,5330,2370,7,4,Value for Money,2024-03-01,
3856,5913,21222,23,5,Service,2023-10-04,29
3857,1883,13979,14,4,Delivery Time,2023-12-12,13
3858,4976,9245,13,4,Service,2024-10-17,24
3859,4542,19031,3,4,Food Quality,2023-08-15,16
3860,6572,8371,15,3,Cleanliness,2024-12-19,8
3861,1792,13713,6,5,Cleanliness,2024-02-18,39
3862,1051,12155,23,3,Ambience,2023-10-15,23
3863,123,26232,26,5,Service,2024-07-14,
3864,624,6934,15,4,Value for Money,2023-09-18,16
3865,4190,8467,4,5,Food Quality,2023-01-10,25
3866,4619,31631,13,4,Value for Money,2023-12-29,30
3867,87,28892,23,5,Food Quality,2024-07-20,22
3868,4896,22462,1,4,Delivery Time,2024-10-03,31
3869,2873,10850,26,3,Service,2023-04-04,37
3870,4861,11247,18,5,Value for Money,2023-12-24,6
3871,1462,233,1,3,Delivery Time,2023-03-23,25
3872,2667,24044,3,2,Ambience,2023-01-06,
3873,430,17409,8,2,Service,2023-05-17,3
3874,3889,17485,21,5,Food Quality,2023-08-28,
3875,4220,11637,22,3,Cleanliness,2024-08-23,12
3876,5558,17344,7,5,Value for Money,2024-08-18,18
3877,1045,7499,17,5,Ambience,2024-09-03,8
3878,4984,22348,20,4,Delivery Time,2023-10-28,14
3879,4337,20247,22,4,Ambience,2023-11-24,25
3880,2747,19167,25,4,Cleanliness,2024-11-21,35
3881,3524,11545,9,4,Value for Money,2023-05-19,35
3882,4827,3973,18,3,Food Quality,2023-05-27,24
3883,3738,3488,25,4,Ambience,2024-09-23,32
3884,4299,22912,2,4,Ambience,2023-10-03,10
3885,2642,17971,12,5,Ambience,2023-05-06,20
3886,4328,6008,16,5,Value for Money,2024-03-08,18
3887,6450,8516,24,5,Ambience,2023-08-10,14
3888,4194,6386,27,5,Cleanliness,2024-03-14,13
3889,5416,27213,17,5,Food Quality,2023-02-20,28
3890,6240,8442,1,5,Delivery Time,2024-04-27,14
3891,1156,25360,25,4,Service,2024-02-09,7
3892,3413,4111,25,2,Food Quality,2023-05-01,
3893,5438,4304,27,4,Service,2024-12-15,16
3894,5702,23243,21,3,Delivery Time,2024-07-17,31
3895,145,4396,16,10,Cleanliness,2023-09-01,22
3896,1086,1906,10,2,Delivery Time,2023-07-25,
3897,2617,2425,23,3,Delivery Time,2023-02-24,39
3898,6712,5924,22,3,Food Quality,2024-10-05,16
3899,4511,21367,3,5,Value for Money,2023-05-07,36
3900,10,24401,15,3,Ambience,2023-01-05,
3901,3104,25250,23,3,Service,2024-09-06,10
3902,260,17562,13,4,Cleanliness,2023-12-07,2
3903,1923,21027,10,3,Ambience,2023-10-22,18
3904,4158,15465,12,3,Ambience,2023-11-04,
3905,3233,8279,18,3,Cleanliness,2023-06-10,39
3906,1701,7808,1,5,Ambience,2024-08-27,18
3907,6770,16139,14,1,Food Quality,2024-04-25,2
3908,4381,570,12,1,Cleanliness,2023-09-28,6
3909,1526,21585,9,5,Ambience,2023-02-22,7
3910,3148,25430,23,2,Delivery Time,2023-09-21,5
3911,5344,27558,4,3,Food Quality,2023-01-23,24
3912,5488,22283,8,4,Ambience,2023-07-29,1
3913,5164,3871,19,4,Cleanliness,2023-10-23,33
3914,26,17954,21,3,Delivery Time,2023-03-22,16
3915,6745,1334,25,5,Service,2024-12-31,22
3916,6235,29062,22,4,Service,2023-08-25,5
3917,6590,29516,18,4,Cleanliness,2023-11-10,11
3918,5419,6717,21,5,Ambience,2023-06-11,21
3919,914,31003,14,3,Value for Money,2023-06-12,
3920,4491,9536,19,3,Ambience,2023-04-08,23
