order_id,customer_id,branch_id,order_date,order_hour,order_type,order_status,payment_method,discount_pct,total_amount_inr,completion_time_minutes
21147,2464,3,2024-03-08,20,Online,Completed,Credit Card,0,2054.77,13.7
21148,1714,21,2024-03-16,18,Dine-In,Completed,UPI,0,3057.31,51.4
21149,6332,16,2024-06-29,15,Online,Completed,UPI,20,230.8,25.8
21150,5030,10,2023-03-29,18,Takeaway,Completed,Cash,0,1212.57,69.0
21151,3948,23,2024-01-12,21,Dine-In,Completed,Credit Card,5,5646.28,70.5
21152,2861,18,2023-05-06,20,Takeaway,Completed,Wallet,0,4228.34,29.8
21153,6960,11,2024-05-03,16,Dine-In,Completed,Credit Card,15,2924.55,67.8
21154,5513,20,2024-06-08,20,Dine-In,Completed,Credit Card,0,1959.35,63.2
21155,3401,28,2023-07-29,17,Dine-In,Cancelled,Wallet,0,5396.94,12.5
21156,371,4,2023-08-02,23,Takeaway,Cancelled,UPI,20,2454.06,56.7
21157,5367,15,2024-07-12,21,Online,Completed,Credit Card,0,2431.66,30.5
21158,6435,2,2023-10-27,14,Dine-In,Completed,UPI,5,1467.85,19.9
21159,1167,7,2024-04-29,19,Takeaway,Completed,Credit Card,5,5635.33,57.4
21160,5978,2,2024-05-09,19,Online,Cancelled,Credit Card,15,2686.14,53.6
21161,5173,21,2024-10-04,19,Takeaway,Completed,Wallet,0,5816.23,38.3
21162,4064,11,2024-02-17,17,Takeaway,In Progress,Cash,20,4925.65,53.7
21163,1930,27,2023-09-29,18,Dine-In,Completed,Credit Card,20,5536.26,10.0
21164,2671,3,2024-07-31,23,Takeaway,Completed,Wallet,5,3426.36,71.9
21165,6133,26,2024-01-14,16,Takeaway,Completed,Debit Card,0,3139.42,37.3
21166,498,25,2023-12-31,14,Dine-In,Completed,Debit Card,5,1479.56,65.4
21167,4759,2,2024-08-25,13,Dine-In,Completed,Wallet,15,4485.16,24.9
21168,1732,27,2023-04-07,8,Online,Completed,UPI,10,2903.56,39.1
21169,5037,20,2023-08-08,13,Takeaway,Completed,Cash,5,5865.47,45.0
21170,5207,9,2023-06-07,19,Dine-In,Completed,Credit Card,15,1737.31,66.4
21171,5024,18,2024-07-13,21,Dine-In,Completed,UPI,5,1750.74,62.4
21172,5540,3,2023-11-26,17,Dine-In,Completed,UPI,0,5524.01,69.2
21173,5554,1,2023-01-30,22,Dine-In,Completed,Wallet,5,4694.84,23.5
21174,1381,12,2024-06-23,10,Takeaway,In Progress,UPI,20,1278.45,39.2
21175,99999,999,2024-01-07,18,Online,Completed,Cash,0,-4096.54,189.5
21176,2157,22,2023-10-13,18,Dine-In,Completed,Debit Card,15,3392.88,15.5
21177,31,6,2023-03-10,16,Dine-In,Completed,UPI,5,1253.24,64.5
21178,4200,22,2024-03-24,14,Takeaway,Completed,UPI,0,3938.05,69.7
21179,1211,27,2024-08-05,22,Takeaway,Completed,Cash,0,-571.81,206.4
21180,5421,27,2024-01-30,13,Online,In Progress,UPI,0,4237.2,38.2
21181,968,14,2024-10-01,13,Takeaway,Completed,Wallet,0,876.11,40.9
21182,2774,26,2024-12-28,19,Online,In Progress,Credit Card,5,2870.79,13.0
21183,6564,1,2023-05-27,19,Takeaway,Completed,Credit Card,0,4665.97,52.1
21184,5243,7,2023-06-11,22,Online,Cancelled,Credit Card,0,1584.33,37.9
21185,1449,8,2024-06-07,17,Online,Pending,UPI,0,4505.62,62.6
21186,2537,9,2023-07-12,21,Takeaway,Completed,Cash,0,5857.29,35.2
21187,2934,14,2023-02-25,22,Online,Completed,Credit Card,20,5773.35,72.8
21188,93,18,2024-02-06,19,Takeaway,Completed,Credit Card,0,486.91,13.3
21189,1543,15,2023-07-17,19,Dine-In,Cancelled,Credit Card,20,5566.06,34.8
21190,1526,16,2023-03-04,19,Online,Completed,Wallet,0,1206.28,56.5
21191,6540,7,2023-08-22,13,Takeaway,Completed,Debit Card,0,3211.71,69.5
21192,1173,18,2024-03-05,13,Online,Completed,Credit Card,5,2790.06,59.4
21193,5081,21,2023-09-28,13,Takeaway,Completed,Credit Card,5,2189.62,15.6
21194,4392,22,2024-09-02,23,Dine-In,Completed,Debit Card,0,2623.57,42.1
21195,4485,9,2024-04-01,18,Takeaway,Completed,Wallet,0,,30.5
21196,5347,20,2023-09-18,19,Takeaway,Pending,Wallet,0,4360.73,16.8
21197,3207,10,2024-08-01,14,Takeaway,Completed,UPI,0,1044.9,25.0
21198,5974,8,2023-10-28,13,Online,Completed,UPI,15,5787.03,72.9
21199,4758,16,2023-08-06,20,Dine-In,Completed,Wallet,10,4872.06,60.4
21200,6018,3,2024-12-22,15,Online,Completed,Cash,10,4526.69,60.5
21201,3341,9,2023-07-26,21,Takeaway,Completed,Cash,15,465.65,26.2
21202,4381,16,2024-04-01,11,Takeaway,Completed,Debit Card,0,5690.08,27.1
21203,5046,9,2023-08-25,23,Dine-In,Completed,Cash,20,4477.13,18.2
21204,4764,18,2024-02-09,16,Online,Pending,Cash,0,4359.63,26.5
21205,2041,10,2023-11-23,21,Takeaway,Completed,UPI,0,4369.3,14.6
21206,2220,28,2024-04-11,20,Online,Completed,Cash,10,799.84,16.6
21207,867,1,2023-11-25,12,Dine-In,Completed,Credit Card,0,740.47,36.3
21208,1815,13,2024-10-23,15,Online,Completed,Cash,0,4431.13,67.7
21209,4685,16,2023-01-29,10,Takeaway,Completed,Wallet,0,3680.08,19.5
21210,4715,18,2023-01-06,17,Takeaway,Completed,Credit Card,0,2090.53,65.6
21211,4589,27,2023-12-18,13,Takeaway,Completed,Cash,5,5964.67,58.0
21212,5271,27,2023-02-02,14,Takeaway,In Progress,Credit Card,0,1720.77,64.1
21213,6040,2,2023-09-24,20,Dine-In,Completed,UPI,20,766.33,28.0
21214,99999,999,2024-05-10,12,Takeaway,Completed,UPI,20,-3734.39,370.5
21215,5403,19,2024-01-15,22,Online,Completed,Debit Card,0,1079.3,63.3
21216,6263,9,2023-08-25,11,Online,Completed,UPI,0,1865.82,26.7
21217,4289,2,2024-12-04,21,Dine-In,Pending,Credit Card,0,5412.89,74.5
21218,1464,12,2024-01-18,20,Takeaway,Completed,Debit Card,10,5017.63,73.4
21219,3161,6,2024-01-21,16,Dine-In,Completed,UPI,10,1416.06,67.5
21220,1866,16,2024-10-01,13,Takeaway,Completed,Debit Card,0,179.33,31.0
21221,6394,17,2024-05-23,8,Dine-In,Completed,Debit Card,0,2301.43,12.6
21222,3251,3,2024-07-20,19,Online,Completed,UPI,20,261.51,44.7
21223,143,12,2024-06-17,12,Online,Completed,Cash,5,290.96,64.3
21224,1451,28,2024-04-05,19,Takeaway,Completed,UPI,20,2599.21,32.9
21225,3358,12,2024-10-11,17,Takeaway,Completed,Cash,5,2133.68,22.4
21226,1719,9,2024-08-27,12,Dine-In,Completed,UPI,0,206.3,52.7
21227,3463,23,2023-04-15,12,Takeaway,Completed,Credit Card,15,696.24,58.8
21228,2190,27,2023-06-02,20,Takeaway,Completed,Cash,10,3260.98,43.3
21229,2437,23,2023-06-16,19,Dine-In,Completed,Credit Card,10,1911.57,69.1
21230,2249,27,2023-04-07,19,Online,Completed,Debit Card,0,254.69,63.1
21231,1129,7,2024-07-09,19,Dine-In,Completed,Debit Card,0,4688.15,52.7
21232,643,19,2023-03-21,14,Dine-In,Completed,Wallet,15,3675.78,41.0
21233,4499,20,2023-06-29,20,Online,Completed,Wallet,5,3829.65,61.4
21234,660,17,2024-11-17,19,Takeaway,Completed,Credit Card,15,455.12,25.4
21235,1208,10,2024-07-18,16,Dine-In,Completed,Wallet,0,5700.52,45.3
21236,6312,27,2023-12-25,20,Takeaway,Completed,Cash,0,350.54,74.0
21237,5225,13,2024-07-08,14,Online,Completed,Credit Card,0,3135.26,67.9
21238,2312,10,2023-04-17,23,Takeaway,Completed,Cash,15,5488.92,36.8
21239,5174,11,2023-11-22,14,Takeaway,Completed,Debit Card,0,2036.27,19.3
21240,3706,18,2024-02-26,11,Dine-In,Cancelled,Credit Card,0,5566.61,52.4
21241,2718,1,2023-10-07,13,Dine-In,Completed,Wallet,0,856.59,67.5
21242,5726,18,2023-11-07,13,Online,Completed,Credit Card,5,3947.24,47.2
21243,877,9,2023-08-18,9,Online,Completed,Wallet,15,988.47,55.1
21244,1889,26,2024-04-23,23,Online,Completed,Debit Card,15,666.88,47.6
21245,6774,12,2024-03-22,10,Online,Completed,Credit Card,0,1928.24,29.2
21246,6150,3,2024-05-27,16,Dine-In,Completed,UPI,15,1906.56,68.9
21247,4719,22,2024-04-01,18,Takeaway,Pending,UPI,15,5740.18,55.6
21248,4371,12,2024-03-09,19,Online,Completed,Credit Card,5,697.93,72.4
21249,3629,21,2023-11-13,20,Takeaway,Completed,UPI,5,3408.68,48.2
21250,2463,16,2024-11-16,13,Dine-In,Completed,UPI,0,2909.13,51.8
21251,1442,27,2024-02-12,11,Dine-In,Completed,Wallet,15,2210.27,36.4
21252,1068,17,2024-01-27,20,Online,In Progress,Debit Card,5,4071.98,53.1
21253,849,2,2023-04-22,18,Takeaway,Completed,Credit Card,20,3894.77,63.9
21254,2769,8,2024-09-26,18,Dine-In,Completed,Credit Card,0,4345.87,14.4
21255,1740,2,2023-11-02,18,Online,Cancelled,Debit Card,0,882.29,18.7
21256,5424,8,2023-08-26,19,Online,Completed,UPI,20,2661.56,29.7
21257,3393,13,2024-07-15,22,Online,In Progress,Wallet,0,5135.39,63.2
21258,5993,4,2024-12-31,23,Online,Completed,UPI,15,2012.79,17.4
21259,99999,999,2023-09-20,21,Online,Completed,Debit Card,0,-5679.63,289.3
21260,76,4,2023-08-01,8,Takeaway,In Progress,Credit Card,0,1455.41,46.3
21261,78,17,2023-08-02,19,Dine-In,In Progress,Wallet,5,4287.54,65.8
21262,3280,10,2024-07-11,20,Online,In Progress,Wallet,5,4550.79,37.7
21263,6464,28,2023-02-01,18,Online,Completed,Wallet,10,473.63,71.7
21264,313,27,2024-12-17,14,Online,Completed,Debit Card,10,3085.75,45.0
21265,5443,8,2024-12-20,12,Takeaway,Cancelled,Debit Card,10,5889.87,65.4
21266,1649,18,2023-04-22,12,Takeaway,Completed,Credit Card,20,3395.96,8.3
21267,3798,27,2024-04-21,17,Takeaway,Completed,Cash,15,4593.33,73.1
21268,5925,28,2024-04-06,14,Online,Completed,Credit Card,0,2746.94,17.5
21269,1235,9,2023-10-20,22,Dine-In,Completed,Cash,20,4891.71,29.0
21270,1610,19,2023-09-21,14,Online,Cancelled,Debit Card,0,1818.5,22.9
21271,2184,9,2023-11-15,19,Dine-In,Completed,UPI,15,5281.56,18.8
21272,1432,8,2024-08-06,19,Takeaway,Completed,Wallet,5,3544.39,38.5
21273,5071,28,2023-05-23,21,Takeaway,Completed,Cash,0,4732.61,12.4
21274,3261,20,2024-08-19,17,Online,Completed,Cash,0,4718.72,11.8
21275,2132,14,2023-04-23,17,Online,Completed,Credit Card,15,2815.75,23.8
21276,2130,10,2023-12-20,12,Dine-In,Completed,Cash,0,4531.42,18.3
21277,5430,16,2023-11-26,17,Online,Completed,Cash,10,4923.6,13.6
21278,3530,14,2024-09-07,22,Takeaway,Completed,Credit Card,5,310.98,44.8
21279,2162,23,2023-07-07,21,Online,Completed,Debit Card,20,,71.5
21280,16,22,2024-07-03,12,Takeaway,Completed,Credit Card,0,4927.77,69.1
21281,5307,15,2023-10-06,22,Takeaway,Completed,Cash,0,2280.99,31.2
21282,2643,3,2024-08-19,19,Takeaway,Completed,Cash,0,1805.63,41.1
21283,2270,5,2023-10-01,17,Dine-In,Completed,Wallet,0,5947.52,66.0
21284,1861,19,2023-03-29,13,Online,Completed,Credit Card,10,2531.43,74.4
21285,2213,23,2024-07-22,20,Takeaway,Completed,Cash,10,2633.96,28.4
21286,2010,6,2024-02-10,19,Takeaway,Completed,Debit Card,5,328.68,47.9
21287,6883,4,2024-07-10,8,Takeaway,Completed,Credit Card,15,5180.07,53.7
21288,4139,8,2023-06-08,17,Online,Completed,Credit Card,0,2028.4,12.8
21289,4297,4,2023-09-01,20,Dine-In,Completed,Credit Card,15,,43.7
21290,6644,10,2023-09-16,20,Online,Completed,Cash,0,5821.01,59.1
21291,4798,25,2023-08-04,13,Takeaway,Completed,Credit Card,10,4974.6,31.3
21292,6050,10,2023-03-14,22,Takeaway,Completed,UPI,10,4422.69,68.5
21293,539,4,2023-07-20,14,Dine-In,Completed,UPI,15,5324.3,14.9
21294,1876,22,2023-04-26,21,Takeaway,Pending,Cash,15,394.75,12.4
21295,6358,12,2024-09-25,21,Dine-In,Completed,Cash,0,2663.94,73.9
21296,1890,14,2024-03-04,12,Online,Completed,Credit Card,0,3659.32,34.2
21297,6700,15,2024-05-25,8,Online,Completed,Debit Card,5,2599.37,62.7
21298,4269,26,2024-09-12,18,Takeaway,Completed,Debit Card,0,495.61,22.4
21299,342,12,2023-05-27,13,Dine-In,In Progress,Wallet,0,1755.34,16.6
21300,1013,25,2024-11-29,21,Takeaway,Completed,Cash,10,4327.19,55.8
21301,131,16,2024-06-14,15,Online,Completed,Wallet,0,3934.06,30.1
21302,6548,28,2024-12-29,13,Takeaway,Completed,Wallet,10,1109.98,39.0
21303,3393,5,2024-10-14,22,Online,Completed,UPI,0,,46.7
21304,5779,26,2024-10-01,19,Dine-In,Completed,Wallet,10,2167.25,33.3
21305,2685,3,2023-08-03,12,Dine-In,Completed,Wallet,20,4868.43,13.9
21306,784,20,2023-10-15,18,Dine-In,Completed,Cash,5,5363.96,37.4
21307,1200,22,2024-01-29,15,Dine-In,Completed,UPI,0,2622.51,65.2
21308,4440,2,2024-05-26,17,Dine-In,Completed,Credit Card,5,1045.01,10.0
21309,5214,4,2024-05-16,11,Dine-In,Completed,Credit Card,20,1498.7,62.3
21310,3401,3,2023-07-01,14,Online,Completed,Wallet,0,1733.0,62.4
21311,4845,26,2024-05-24,20,Takeaway,Completed,UPI,5,4488.55,16.0
21312,4663,28,2024-08-14,19,Dine-In,Cancelled,UPI,20,5330.24,56.4
21313,3874,11,2023-04-25,23,Takeaway,Completed,Wallet,20,1235.8,46.3
21314,6204,24,2024-03-26,13,Takeaway,Completed,Credit Card,20,3401.74,66.9
21315,5318,14,2023-03-24,19,Dine-In,Cancelled,Wallet,5,2102.24,21.0
21316,64,27,2023-02-25,19,Dine-In,Completed,Wallet,20,4689.41,29.6
21317,4610,22,2023-03-26,14,Online,Completed,Wallet,15,512.11,65.4
21318,4623,22,2023-09-24,23,Takeaway,Completed,Wallet,15,3309.61,38.4
21319,891,4,2024-01-02,16,Dine-In,Completed,UPI,0,5728.54,55.3
21320,1166,9,2024-01-03,23,Dine-In,Completed,Cash,0,2692.45,44.0
21321,347,8,2023-05-11,22,Takeaway,Completed,Cash,0,2973.04,64.3
21322,2326,13,2023-10-17,21,Dine-In,Completed,Credit Card,20,3303.86,33.0
21323,6919,18,2023-09-04,22,Dine-In,Completed,Credit Card,0,3342.33,22.8
21324,4581,7,2023-12-23,19,Takeaway,Completed,UPI,0,5700.62,30.4
21325,1699,12,2023-09-22,20,Dine-In,Completed,Debit Card,20,4726.94,50.7
21326,1569,6,2023-11-07,22,Online,Cancelled,UPI,0,,19.5
21327,2410,21,2024-11-28,14,Online,Completed,Debit Card,0,1930.56,53.1
21328,2602,17,2024-07-27,13,Dine-In,Completed,Cash,5,2046.29,9.0
21329,2164,8,2024-10-10,23,Dine-In,Completed,Credit Card,0,-4659.18,283.6
21330,99999,999,2024-08-13,18,Dine-In,Completed,Cash,0,-2603.54,230.6
21331,2049,28,2024-07-19,20,Takeaway,Completed,Credit Card,0,2403.28,26.5
21332,6627,18,2024-07-24,19,Dine-In,Completed,UPI,0,341.51,11.1
21333,6421,2,2023-09-08,17,Online,Completed,Wallet,15,1208.77,64.1
21334,6321,13,2023-04-07,20,Dine-In,Completed,Debit Card,15,3831.74,61.8
21335,1002,16,2023-12-12,14,Dine-In,Completed,UPI,0,3649.64,50.6
21336,4768,7,2023-01-18,11,Dine-In,Pending,Debit Card,10,1172.39,73.5
21337,4009,19,2023-01-22,23,Dine-In,Cancelled,UPI,0,5793.53,45.9
21338,4757,4,2023-02-12,22,Online,Completed,Wallet,20,2212.23,56.5
21339,5129,14,2023-05-29,19,Takeaway,Completed,Credit Card,10,2014.15,28.3
21340,1050,26,2024-12-27,20,Dine-In,Completed,UPI,0,4294.54,15.9
21341,1134,4,2024-03-18,22,Takeaway,Completed,Wallet,15,4645.51,13.8
21342,6384,20,2024-05-28,21,Takeaway,Completed,Credit Card,15,2674.18,47.9
21343,6530,19,2023-06-30,12,Dine-In,Completed,Credit Card,0,1224.36,61.8
21344,4448,15,2023-01-12,20,Dine-In,Completed,Cash,0,4260.38,40.9
21345,3975,26,2024-10-10,21,Dine-In,Completed,UPI,0,3298.04,52.6
21346,2340,19,2023-09-20,20,Takeaway,Completed,Cash,0,2822.47,42.6
21347,2035,1,2024-03-24,21,Online,Pending,Debit Card,15,998.8,29.6
21348,6822,17,2024-04-03,19,Online,Completed,Credit Card,20,907.42,71.4
21349,6074,26,2023-02-10,10,Takeaway,Completed,Credit Card,0,3527.6,56.9
21350,1766,11,2024-07-03,19,Dine-In,In Progress,Debit Card,5,4422.03,68.2
21351,4412,27,2024-12-21,20,Takeaway,Completed,Debit Card,10,5111.71,28.2
21352,4596,2,2023-03-24,19,Online,Pending,UPI,0,2128.04,36.0
21353,6371,17,2024-04-24,18,Dine-In,Completed,Credit Card,5,1909.46,16.9
21354,6027,24,2023-04-05,20,Takeaway,Completed,UPI,10,3918.28,74.1
21355,3412,14,2024-04-09,13,Dine-In,Completed,Cash,0,1606.49,9.6
21356,3071,16,2023-04-06,21,Takeaway,Completed,Cash,10,3866.69,39.8
21357,1603,6,2024-02-10,14,Dine-In,Completed,Wallet,20,5041.4,21.7
21358,2212,1,2024-06-06,19,Online,Completed,UPI,15,1857.12,17.1
21359,2458,6,2024-10-21,15,Takeaway,Completed,Debit Card,5,578.38,60.4
21360,2246,16,2023-08-22,19,Takeaway,Pending,Credit Card,5,3037.29,74.4
21361,3382,11,2023-09-02,19,Dine-In,Completed,Wallet,20,5916.64,40.4
21362,168,13,2024-10-15,15,Dine-In,Completed,UPI,0,786.64,56.8
21363,451,8,2023-05-13,16,Online,Completed,UPI,10,3592.61,42.9
21364,4898,20,2024-03-24,20,Dine-In,In Progress,Wallet,5,2725.93,16.2
21365,3931,18,2023-10-22,19,Dine-In,Completed,Debit Card,15,4610.47,64.2
21366,2526,5,2024-05-16,11,Online,Completed,Wallet,5,2188.4,51.5
21367,196,25,2023-11-02,12,Online,Completed,Cash,0,4676.26,59.4
21368,5509,11,2024-08-12,16,Takeaway,In Progress,Debit Card,0,2840.15,44.4
21369,3562,19,2023-07-06,19,Dine-In,Completed,Debit Card,0,3119.04,20.5
21370,6058,23,2023-10-30,20,Takeaway,Completed,Wallet,5,312.21,55.4
21371,557,21,2024-06-08,20,Dine-In,Pending,UPI,0,283.25,58.9
21372,2832,9,2024-02-01,12,Takeaway,Completed,UPI,0,1315.66,72.5
21373,2707,9,2024-06-07,19,Online,Completed,Wallet,20,652.82,49.4
21374,3192,17,2023-09-03,15,Online,Completed,Credit Card,0,4621.21,20.3
21375,3110,22,2024-01-26,19,Takeaway,Completed,Credit Card,0,3488.25,37.1
21376,6017,1,2024-04-27,22,Dine-In,Completed,UPI,20,901.82,52.2
21377,2988,24,2024-06-07,19,Takeaway,Completed,Debit Card,10,5053.65,35.2
21378,1245,3,2023-05-11,18,Takeaway,Cancelled,Debit Card,20,,25.9
21379,3181,1,2023-02-20,23,Dine-In,Completed,Debit Card,0,4751.7,25.6
21380,1080,18,2023-02-21,21,Dine-In,In Progress,UPI,10,543.58,31.5
21381,5612,11,2024-09-29,16,Dine-In,Completed,Cash,10,326.56,33.9
21382,283,28,2024-11-24,14,Online,Cancelled,Cash,5,824.16,60.8
21383,2630,16,2024-05-29,17,Online,Completed,Credit Card,15,5509.17,25.2
21384,6628,9,2024-01-09,21,Takeaway,Completed,UPI,10,5467.48,34.5
21385,4641,26,2023-08-05,23,Takeaway,Completed,Cash,5,3492.8,37.2
21386,6818,1,2024-11-20,12,Takeaway,Completed,Wallet,0,1728.18,52.9
21387,3430,27,2024-05-21,21,Dine-In,Completed,UPI,5,2796.31,63.3
21388,1095,7,2023-02-10,20,Online,Completed,Credit Card,15,3188.3,48.3
21389,5206,14,2023-09-17,19,Dine-In,Completed,Credit Card,15,2872.7,61.6
21390,1815,5,2023-01-28,18,Dine-In,Completed,Debit Card,0,1613.92,41.8
21391,2209,15,2023-09-13,21,Dine-In,Cancelled,Credit Card,0,,15.1
21392,4178,21,2024-06-29,20,Dine-In,Completed,UPI,15,5140.46,40.6
21393,6854,20,2023-03-25,17,Online,Completed,Wallet,0,1781.32,24.3
21394,5603,18,2023-02-08,20,Online,Completed,Debit Card,0,2220.39,64.8
21395,3976,5,2023-12-30,23,Takeaway,Completed,Credit Card,5,2761.72,23.7
21396,295,4,2023-08-31,15,Online,Completed,UPI,10,4234.14,63.9
21397,5365,16,2023-04-18,19,Takeaway,Completed,Wallet,0,3051.8,27.0
21398,379,19,2024-05-31,22,Online,Completed,Cash,0,4856.78,70.0
21399,3434,28,2024-08-15,23,Dine-In,Completed,Credit Card,10,2977.74,71.2
21400,1398,14,2024-07-03,17,Takeaway,Completed,Cash,0,4635.44,8.9
21401,3110,12,2024-12-12,19,Takeaway,Completed,Wallet,0,310.75,65.2
21402,3586,27,2024-01-22,15,Takeaway,Completed,Debit Card,10,3154.16,27.4
21403,1444,18,2024-12-21,19,Takeaway,Pending,Credit Card,10,4902.82,41.0
21404,1678,16,2023-10-14,23,Online,Completed,UPI,15,1226.13,34.3
21405,3869,11,2024-08-18,10,Takeaway,Completed,Debit Card,0,5311.71,26.5
21406,5393,19,2024-09-22,18,Dine-In,Completed,Debit Card,20,2671.33,27.2
21407,2352,8,2024-01-01,16,Takeaway,Completed,Credit Card,15,3759.5,44.6
21408,1443,11,2023-08-19,20,Dine-In,Completed,Wallet,0,2249.73,17.3
21409,1386,10,2024-05-02,15,Takeaway,Completed,Cash,0,3457.91,37.1
21410,2258,22,2023-08-01,22,Dine-In,Completed,Cash,5,3836.67,41.0
21411,3343,24,2023-11-22,23,Dine-In,Completed,Cash,0,4599.75,64.1
21412,364,8,2023-09-19,13,Dine-In,Completed,Wallet,15,4244.37,74.7
21413,4365,24,2024-10-05,13,Online,Completed,Wallet,20,4885.53,29.5
21414,4661,5,2024-10-14,9,Dine-In,Completed,Debit Card,5,1735.28,23.5
21415,2232,16,2024-04-30,12,Dine-In,Completed,Debit Card,0,2158.57,58.0
21416,5710,2,2024-11-01,15,Takeaway,Completed,Credit Card,10,2943.73,68.0
21417,5452,26,2024-11-03,21,Dine-In,Completed,UPI,0,2195.2,54.9
21418,4617,20,2024-01-17,18,Takeaway,Completed,Credit Card,0,2577.39,59.8
21419,5068,6,2024-10-12,8,Dine-In,Pending,UPI,0,5219.7,67.8
21420,2127,22,2023-08-17,19,Takeaway,Pending,Cash,5,2238.56,30.9
21421,184,14,2023-06-17,12,Online,Completed,Cash,0,880.06,28.4
21422,6585,13,2024-04-16,12,Dine-In,Completed,Wallet,15,,60.0
21423,2741,3,2023-01-21,20,Takeaway,Completed,UPI,5,2861.62,26.7
21424,6227,10,2023-11-01,22,Online,Completed,Credit Card,10,4345.77,49.6
21425,6538,6,2023-10-18,16,Takeaway,Completed,Cash,20,5306.21,39.0
21426,3731,4,2024-09-23,23,Dine-In,Cancelled,Wallet,0,5799.24,56.8
21427,4221,23,2024-10-04,21,Dine-In,Completed,Debit Card,5,2881.03,53.8
21428,1200,4,2023-09-24,19,Online,Completed,Wallet,5,3841.31,65.3
21429,1479,28,2024-01-19,11,Online,Completed,UPI,15,901.03,18.8
21430,3741,9,2024-10-13,19,Dine-In,Completed,Wallet,5,2311.56,72.7
21431,3194,2,2024-12-05,18,Dine-In,Completed,Wallet,10,4803.73,67.7
21432,1005,20,2024-08-12,22,Dine-In,Completed,Cash,0,202.96,65.6
21433,99999,999,2023-11-17,23,Dine-In,Completed,Credit Card,10,-2307.21,170.3
21434,2409,7,2024-12-03,17,Dine-In,Completed,Debit Card,20,3588.98,41.2
21435,6891,16,2023-09-08,18,Takeaway,Completed,Cash,0,5792.07,30.7
21436,122,10,2024-05-30,11,Online,Completed,Wallet,10,1883.68,48.7
21437,26,1,2024-07-05,20,Takeaway,Cancelled,Cash,5,-1194.62,187.6
21438,6507,21,2023-07-19,18,Dine-In,Completed,UPI,15,5751.71,36.6
21439,4870,7,2023-08-04,19,Online,Completed,Cash,5,,18.3
21440,487,17,2024-12-11,23,Takeaway,Cancelled,Wallet,0,2767.02,17.2
21441,4402,6,2024-08-03,20,Takeaway,Completed,Cash,15,620.96,17.7
21442,863,14,2024-05-06,14,Dine-In,Completed,Cash,10,2131.4,54.5
21443,1994,12,2024-05-19,18,Takeaway,Cancelled,UPI,10,3085.85,36.9
21444,1633,7,2023-01-31,13,Online,Completed,Debit Card,10,2636.9,25.0
21445,200,25,2024-03-06,19,Takeaway,Completed,Debit Card,5,2426.85,59.8
21446,1799,16,2024-11-06,19,Online,Cancelled,UPI,0,4226.8,36.3
21447,6448,2,2024-07-17,21,Online,Completed,Debit Card,20,301.37,37.2
21448,5544,15,2024-03-09,20,Takeaway,Completed,Cash,15,4574.63,68.2
21449,4779,3,2023-12-08,18,Online,Completed,Credit Card,15,3283.46,40.3
21450,6718,5,2024-12-17,23,Dine-In,Completed,Debit Card,15,5677.47,43.1
21451,4773,25,2024-11-22,20,Online,Completed,Cash,5,5297.33,42.2
21452,6208,20,2023-01-08,21,Dine-In,In Progress,Cash,20,716.45,15.7
21453,290,14,2023-09-11,20,Online,Completed,Cash,0,2931.68,70.4
21454,1753,27,2024-11-05,17,Online,Completed,UPI,15,493.23,25.8
21455,2447,12,2024-03-03,8,Takeaway,Completed,Debit Card,0,306.88,11.0
21456,2361,4,2023-07-22,22,Online,Completed,Credit Card,5,5194.37,34.7
21457,4906,21,2024-01-04,21,Online,Completed,UPI,0,251.7,58.2
21458,4829,8,2024-09-24,15,Dine-In,Completed,Wallet,0,3131.71,11.4
21459,6539,16,2024-01-27,16,Online,Completed,Wallet,20,3701.53,52.1
21460,6551,23,2024-04-16,12,Dine-In,Completed,Cash,0,808.7,66.4
21461,1288,25,2024-05-15,21,Online,Completed,UPI,15,4803.78,68.0
21462,1717,12,2023-03-11,23,Dine-In,Completed,UPI,20,5706.43,65.0
21463,6665,23,2023-12-01,21,Dine-In,Pending,Wallet,20,4436.22,35.3
21464,5263,23,2023-12-03,23,Dine-In,In Progress,Debit Card,20,4848.3,71.2
21465,260,10,2024-03-01,14,Dine-In,Completed,Wallet,10,3827.71,8.1
21466,99999,999,2023-12-12,20,Takeaway,Completed,Cash,15,-566.19,343.6
21467,6518,12,2023-04-29,13,Online,Completed,UPI,20,4221.39,43.2
21468,6341,12,2023-10-19,14,Online,Completed,Credit Card,5,4308.55,13.8
21469,961,7,2023-04-03,23,Takeaway,Cancelled,Cash,0,,69.9
21470,5862,20,2024-04-26,17,Online,Cancelled,UPI,0,1203.84,55.0
21471,5730,18,2024-07-26,16,Takeaway,Cancelled,Credit Card,0,603.22,64.4
21472,4468,19,2023-01-23,14,Dine-In,Completed,Credit Card,0,3396.11,38.0
21473,6520,14,2023-09-01,21,Online,Pending,UPI,10,1915.6,69.1
