consumption_id,ingredient_id,branch_id,date,quantity_used,wastage_quantity,stock_available
15582,99,24,2024-08-30,22.09,0.19,128.18
15583,125,23,2023-03-09,47.38,1.21,229.83
15584,53,25,2023-10-14,24.87,2.32,249.44
15585,96,13,2023-11-16,22.29,0.03,221.53
15586,48,8,2024-05-23,-43.58,2.51,-86.08
15587,95,1,2023-12-07,81.44,7.65,199.88
15588,153,23,2024-11-09,89.18,0.47,179.19
15589,71,18,2023-05-17,81.08,3.44,443.34
15590,112,26,2024-01-03,26.3,0.66,131.43
15591,48,11,2023-03-31,24.87,2.2,244.33
15592,6,14,2023-12-16,84.25,7.73,293.56
15593,73,16,2023-09-18,89.62,2.57,433.44
15594,36,19,2023-08-15,82.9,4.71,167.23
15595,96,11,2023-09-28,36.07,2.07,312.28
15596,135,1,2024-05-25,55.7,2.21,449.2
15597,137,27,2024-05-22,57.47,2.96,374.87
15598,126,21,2024-09-14,85.88,5.4,242.43
15599,94,14,2023-09-21,88.54,5.65,126.95
15600,66,13,2024-12-21,23.95,1.67,118.89
15601,70,13,2023-10-03,75.11,0.69,31.73
15602,77,24,2023-04-08,23.54,0.62,300.99
15603,126,18,2024-04-29,73.4,5.77,294.38
15604,54,16,2023-03-11,74.44,1.02,351.93
15605,31,21,2023-01-23,95.95,5.18,233.8
15606,119,15,2024-10-13,17.2,1.48,186.29
15607,148,15,2023-06-24,49.06,3.6,428.33
15608,98,27,2023-08-11,86.02,,451.44
15609,88,21,2023-12-05,62.46,0.1,277.38
15610,31,19,2023-11-07,47.74,1.77,358.07
15611,42,22,2024-07-01,66.29,1.09,62.15
15612,9999,888,2023-02-07,-87.57,0.0,-187.7
15613,68,15,2023-11-11,20.41,1.07,183.93
15614,106,28,2023-04-01,43.65,3.61,153.88
15615,61,27,2024-08-09,14.69,0.66,142.59
15616,53,2,2023-01-23,13.51,,71.59
15617,134,4,2023-02-11,65.49,4.22,90.45
15618,83,13,2023-04-09,34.48,1.14,478.32
15619,40,8,2023-01-11,18.7,1.59,137.92
15620,13,25,2024-05-21,49.15,3.06,234.56
15621,4,7,2024-03-09,81.29,4.17,105.77
15622,68,22,2023-06-04,80.09,1.55,426.32
15623,72,17,2024-12-26,82.4,4.82,386.16
15624,64,16,2024-10-10,38.84,2.72,480.49
15625,90,19,2023-03-23,77.09,0.52,374.85
15626,40,20,2024-06-25,41.1,0.12,470.05
15627,23,18,2023-05-23,27.63,1.85,195.6
15628,109,14,2024-07-27,48.35,2.98,64.16
15629,144,2,2023-01-25,91.53,4.74,320.65
15630,68,11,2023-04-08,19.11,1.15,441.95
15631,61,2,2023-11-08,24.51,0.23,9.47
15632,149,4,2023-07-22,45.1,4.32,29.05
15633,27,22,2023-02-26,7.24,0.22,358.43
15634,144,24,2023-10-16,30.24,0.01,87.39
15635,117,16,2024-09-17,35.63,2.73,44.43
15636,58,25,2023-09-01,58.44,4.3,251.76
15637,143,4,2023-11-23,97.08,6.13,296.54
15638,122,17,2024-01-14,82.32,5.83,231.61
15639,72,8,2024-04-21,72.25,0.15,327.99
15640,10,4,2023-06-09,38.49,2.56,159.98
15641,123,20,2024-09-11,66.55,1.5,413.56
15642,148,8,2024-05-30,75.34,4.03,482.98
15643,123,17,2023-05-12,65.73,3.74,418.72
15644,61,22,2024-07-26,74.32,5.94,307.46
15645,104,21,2023-02-18,18.39,0.92,368.14
15646,84,9,2024-10-22,3.83,0.26,178.06
15647,32,4,2024-11-25,22.27,0.79,321.25
15648,48,2,2024-09-28,85.35,5.38,68.97
15649,104,1,2024-05-18,83.65,,12.02
15650,156,4,2023-12-05,49.3,3.68,471.37
15651,16,16,2023-12-19,49.32,2.92,178.27
15652,46,14,2023-10-16,54.83,1.52,358.51
15653,66,3,2023-05-12,54.22,3.28,466.61
15654,1,8,2024-03-10,30.56,1.46,489.74
15655,68,12,2024-03-16,3.54,0.14,115.73
15656,157,1,2024-06-16,16.67,0.83,131.79
15657,31,8,2024-08-08,23.81,0.26,31.69
15658,82,21,2023-08-08,43.44,4.17,462.27
15659,43,23,2023-09-30,71.7,4.63,440.7
15660,1,22,2023-10-25,68.69,3.05,52.36
15661,98,26,2023-03-03,99.75,9.09,191.69
15662,69,5,2024-11-16,80.89,2.53,23.13
15663,30,19,2023-01-22,89.1,8.15,119.84
15664,92,28,2023-03-27,81.48,1.8,63.13
15665,146,27,2023-04-06,47.41,4.27,184.79
15666,19,11,2023-06-02,8.66,,344.36
15667,85,10,2023-06-04,47.73,1.66,351.15
15668,20,27,2024-09-18,61.28,0.9,496.06
15669,130,26,2023-12-29,86.81,3.51,103.2
15670,140,14,2024-11-19,8.06,0.77,6.87
15671,117,16,2024-12-23,31.5,1.71,164.89
15672,77,3,2024-07-27,20.37,0.6,82.09
15673,30,7,2024-12-03,93.74,7.04,126.68
15674,11,24,2024-07-29,35.02,3.43,189.88
15675,56,3,2023-12-01,41.2,1.76,252.76
15676,107,14,2023-01-28,48.1,1.31,495.56
15677,104,26,2024-03-06,55.92,2.06,432.1
15678,47,10,2023-09-11,74.2,1.1,78.56
15679,16,4,2024-11-29,43.47,3.31,308.53
15680,112,23,2024-08-30,28.33,2.3,112.86
15681,115,16,2024-04-03,31.93,1.04,258.61
15682,113,19,2023-10-03,7.45,0.51,130.85
15683,9999,888,2024-02-09,-16.52,1.32,-190.25
15684,8,23,2024-10-27,31.01,1.51,27.54
15685,56,7,2023-12-16,16.62,1.38,328.82
15686,137,5,2023-03-05,35.65,1.6,306.28
15687,59,2,2024-11-04,43.28,4.03,305.43
15688,148,23,2023-02-27,4.62,0.3,476.27
15689,124,2,2024-11-04,99.99,9.26,95.82
15690,11,21,2024-08-15,32.69,0.06,182.65
15691,10,26,2023-06-26,33.88,,356.31
15692,121,3,2024-03-05,28.83,0.01,347.79
15693,74,12,2023-10-24,57.7,3.71,61.47
15694,90,22,2024-12-04,99.24,1.59,354.45
15695,106,14,2023-08-17,14.17,1.22,24.95
15696,133,27,2023-09-20,34.62,0.82,417.62
15697,120,1,2023-09-29,7.84,0.43,181.24
15698,48,24,2023-07-22,5.55,0.47,321.56
15699,124,4,2024-11-17,25.61,2.26,325.23
15700,69,16,2023-03-31,35.27,0.71,231.79
15701,73,19,2023-01-03,63.48,0.26,433.11
15702,84,14,2023-12-18,72.86,4.23,120.25
15703,86,10,2023-01-03,3.75,,142.65
15704,2,14,2024-02-11,5.12,0.07,253.69
15705,54,25,2023-04-16,35.03,0.86,373.32
15706,10,1,2024-06-21,53.72,3.63,384.98
15707,48,3,2023-11-20,90.72,8.59,341.57
15708,109,4,2024-12-05,71.4,3.62,48.02
15709,43,5,2024-04-21,83.2,5.25,428.33
15710,9999,888,2023-12-05,-14.79,0.66,-309.68
15711,119,11,2024-11-12,83.95,3.98,225.75
15712,77,10,2023-09-24,59.47,1.1,272.79
15713,103,6,2024-07-25,63.81,3.19,103.11
15714,3,20,2024-07-24,79.43,0.37,127.27
15715,89,10,2024-04-14,86.06,7.27,393.7
15716,68,5,2023-07-22,88.24,1.12,421.93
15717,147,3,2024-03-29,52.83,2.92,13.72
15718,123,26,2023-12-22,66.34,2.93,249.34
15719,123,16,2024-09-10,2.68,0.12,383.86
15720,35,28,2023-01-16,29.86,0.33,13.01
15721,54,6,2023-04-22,28.18,1.8,333.21
15722,81,5,2023-07-08,8.74,0.45,341.6
15723,69,28,2023-04-16,76.0,7.32,407.15
15724,20,14,2023-02-10,58.63,0.91,225.37
15725,9999,888,2023-11-25,-64.39,6.14,-461.36
15726,58,14,2024-05-12,13.01,0.87,263.29
15727,153,1,2024-06-20,66.47,4.32,20.12
15728,70,17,2023-09-12,46.43,1.32,326.34
15729,29,27,2024-12-28,38.41,,462.66
15730,78,17,2023-02-20,37.57,0.31,283.89
15731,112,20,2023-12-24,22.77,0.7,295.69
15732,2,6,2024-02-13,5.02,0.23,359.46
15733,16,15,2024-03-16,33.08,3.25,355.42
15734,150,7,2023-08-21,73.21,5.11,195.69
15735,102,3,2024-11-04,99.01,9.27,289.98
15736,63,13,2024-10-11,94.37,2.77,488.49
15737,85,3,2023-11-06,30.75,0.64,278.06
15738,29,19,2024-01-21,87.21,6.18,44.14
15739,151,6,2024-02-25,63.02,5.23,412.49
15740,39,2,2023-06-01,59.38,4.44,194.17
15741,49,25,2023-09-01,23.32,0.63,178.26
15742,52,14,2023-05-16,24.41,0.18,227.06
15743,144,6,2023-07-17,85.77,1.83,184.8
15744,5,4,2024-02-10,40.19,3.94,154.23
15745,58,15,2024-09-09,97.61,2.82,247.41
15746,44,16,2023-01-30,24.63,0.86,213.24
15747,8,22,2023-08-26,16.11,0.97,326.24
15748,69,1,2024-12-24,35.46,1.44,218.99
15749,114,22,2024-08-11,33.89,0.8,430.92
15750,93,2,2023-01-11,57.71,0.62,214.99
15751,116,19,2024-01-23,58.71,4.25,107.08
15752,117,24,2024-03-08,89.14,,165.69
15753,10,28,2023-09-18,71.44,0.74,55.91
15754,8,9,2024-11-15,19.56,1.33,303.71
15755,31,22,2024-08-30,99.27,5.85,141.29
15756,126,9,2023-04-21,13.34,0.93,33.93
15757,9999,888,2024-12-05,-31.56,2.12,-440.31
15758,19,23,2023-05-06,94.33,7.87,77.59
15759,6,16,2023-12-02,28.18,2.06,362.13
15760,159,21,2023-10-26,92.34,2.14,38.8
15761,117,8,2023-07-26,56.37,0.9,311.3
15762,154,25,2024-08-08,97.34,9.48,16.57
15763,115,21,2023-07-20,57.4,2.24,426.69
15764,10,28,2024-11-11,39.75,3.52,39.05
15765,149,21,2024-03-13,85.56,7.11,280.75
15766,129,2,2024-11-20,56.86,2.92,143.61
15767,9999,888,2023-11-26,-61.01,0.54,-446.7
15768,59,4,2023-10-23,54.4,3.76,409.58
15769,119,16,2023-12-11,70.94,4.82,153.09
15770,18,20,2024-03-07,11.54,1.06,31.31
15771,160,12,2024-10-29,59.83,4.52,306.31
15772,69,21,2023-11-19,10.14,,429.72
15773,146,1,2023-09-05,49.37,2.07,70.57
15774,53,24,2024-12-24,39.57,2.36,171.74
15775,90,18,2023-06-13,66.6,4.56,429.87
15776,133,6,2023-12-11,48.41,2.96,174.78
15777,126,28,2023-02-16,25.02,,409.41
15778,16,5,2023-06-15,34.28,2.21,404.1
15779,78,21,2023-11-21,86.18,3.08,221.29
15780,126,4,2023-04-02,58.07,3.42,259.36
15781,58,18,2024-08-08,28.69,1.02,421.62
15782,33,21,2023-09-30,53.23,0.15,258.44
15783,78,12,2023-08-18,-6.71,0.5,-475.79
15784,51,13,2023-01-17,29.87,0.49,258.37
15785,50,20,2023-01-26,2.25,0.16,330.45
15786,33,14,2024-08-30,70.07,0.13,189.34
15787,15,10,2023-08-13,21.09,1.3,208.53
15788,106,12,2024-07-19,4.11,0.06,310.68
15789,134,17,2024-11-25,29.75,0.9,253.9
15790,142,5,2023-05-18,41.56,3.82,160.35
15791,160,17,2024-10-28,29.76,1.35,226.43
15792,45,13,2024-09-18,31.71,0.4,16.54
15793,11,14,2023-08-22,92.96,3.18,444.27
15794,45,22,2024-02-28,45.87,1.58,104.36
15795,60,21,2024-05-08,10.89,1.08,178.77
15796,143,1,2024-01-22,46.48,,216.49
15797,108,12,2023-10-03,70.8,6.77,375.96
15798,68,19,2024-09-03,20.37,1.18,224.25
15799,90,27,2024-04-25,49.58,0.67,349.5
15800,146,7,2024-03-07,40.59,0.56,82.15
15801,47,4,2024-11-18,90.85,6.6,149.47
15802,66,23,2024-05-22,10.02,0.77,446.48
15803,111,24,2024-03-20,97.92,7.13,81.73
15804,134,2,2024-08-24,77.71,0.85,134.07
15805,86,26,2023-10-13,71.96,6.73,403.44
15806,17,28,2023-05-22,89.02,8.56,252.69
15807,120,1,2023-01-05,4.67,0.08,354.77
15808,42,9,2023-03-25,2.92,0.29,481.49
15809,28,15,2023-09-17,72.36,5.99,66.39
15810,37,16,2024-05-16,85.87,8.33,469.77
15811,117,3,2024-12-03,66.28,1.85,173.36
15812,45,23,2024-12-24,43.26,,206.86
15813,145,26,2023-05-17,89.94,6.76,181.22
15814,29,22,2024-02-23,83.33,4.24,301.57
15815,90,26,2024-10-19,24.46,0.08,125.02
15816,42,16,2024-02-16,63.36,6.32,283.54
15817,68,26,2024-09-08,79.04,,482.46
15818,86,20,2023-04-16,51.49,0.26,284.34
15819,22,24,2023-04-01,18.37,0.85,163.3
15820,129,10,2023-10-09,79.32,2.47,40.26
15821,157,4,2023-01-17,53.49,,147.54
15822,123,13,2023-09-30,24.79,1.39,39.41
15823,50,18,2024-09-06,52.31,4.81,266.07
15824,128,10,2024-11-10,51.16,1.08,113.93
15825,158,22,2023-11-11,67.67,6.51,298.7
15826,141,28,2024-01-07,33.51,1.26,117.17
15827,56,24,2024-02-17,76.85,5.68,350.55
15828,42,6,2024-07-27,82.08,5.72,40.77
15829,9,2,2024-08-15,45.69,4.46,406.74
15830,111,27,2024-03-05,1.42,0.1,118.58
15831,71,8,2023-03-05,80.8,5.62,442.22
15832,159,19,2023-09-07,15.54,1.48,27.08
15833,14,10,2023-10-09,31.09,,298.36
15834,20,17,2024-09-07,31.73,1.57,297.72
15835,148,22,2023-08-17,68.38,4.89,175.08
15836,43,11,2024-05-26,97.74,3.49,284.49
15837,66,4,2024-02-05,62.01,4.33,350.83
15838,76,11,2023-06-09,90.3,8.82,301.15
15839,3,17,2023-09-15,36.54,0.99,377.97
15840,138,10,2024-02-21,37.43,2.38,483.79
15841,57,10,2023-11-21,72.87,6.68,4.56
15842,41,1,2023-04-13,57.54,3.81,125.48
15843,160,7,2023-02-21,25.3,1.22,317.59
15844,158,7,2023-12-08,56.78,5.19,302.67
15845,85,23,2023-06-18,98.17,9.48,331.26
15846,4,20,2023-04-13,51.43,1.18,428.35
15847,115,26,2024-09-19,68.1,1.0,497.64
15848,104,3,2024-11-15,69.67,3.61,205.02
15849,51,28,2023-11-21,63.83,0.73,369.28
15850,54,7,2024-05-13,5.47,0.38,52.82
15851,79,17,2024-02-27,48.74,4.09,328.03
15852,23,26,2024-03-20,83.81,2.04,20.99
15853,155,24,2023-11-08,32.54,2.88,402.18
15854,52,16,2024-11-12,61.47,6.0,51.08
15855,131,6,2023-05-19,3.66,0.2,125.81
15856,79,7,2023-05-09,38.61,0.93,151.24
15857,54,22,2023-05-02,87.49,5.1,463.21
15858,128,4,2024-06-20,66.23,2.09,350.43
15859,49,23,2024-07-24,23.19,1.3,12.6
15860,76,27,2023-10-05,18.74,0.3,385.51
15861,110,17,2023-06-13,35.62,2.93,308.34
15862,28,17,2023-08-24,88.83,5.38,362.49
15863,79,4,2023-11-27,43.17,2.43,438.4
15864,23,10,2023-11-04,17.98,1.19,413.4
15865,60,4,2023-02-08,26.59,0.79,467.32
15866,98,15,2023-10-25,57.05,4.99,296.92
15867,96,14,2024-01-20,95.17,0.9,266.47
15868,137,6,2024-11-18,86.65,7.12,291.86
15869,105,2,2023-01-01,66.98,4.5,330.87
15870,59,27,2024-01-11,92.91,2.06,330.21
15871,44,28,2023-11-06,93.5,7.61,424.78
15872,154,13,2023-08-08,9.03,0.87,448.85
15873,12,9,2024-06-27,49.31,1.56,106.52
15874,56,23,2024-12-28,61.55,0.82,276.53
15875,30,28,2024-10-25,51.51,4.53,206.33
15876,135,24,2023-04-15,34.48,2.04,0.4
15877,135,22,2024-10-26,53.72,0.3,381.41
15878,41,12,2024-01-14,14.39,0.36,413.07
15879,95,27,2023-08-15,60.14,2.31,232.98
15880,97,15,2023-01-28,70.57,0.09,356.23
15881,126,9,2024-03-15,-23.0,1.32,-241.17
15882,107,2,2023-06-04,63.57,5.07,191.38
15883,140,23,2024-11-15,2.35,0.12,188.68
15884,14,15,2023-07-06,89.44,3.6,397.44
15885,1,12,2023-09-08,54.38,2.52,346.73
15886,24,13,2024-02-19,34.82,0.19,139.04
15887,136,5,2023-02-25,57.43,2.68,328.4
15888,126,28,2023-05-28,45.66,1.84,309.58
15889,129,2,2024-08-31,25.17,0.23,388.19
15890,27,25,2024-06-16,85.5,4.42,471.93
15891,126,3,2023-06-24,36.16,2.19,420.55
15892,88,11,2023-12-10,77.9,,372.04
15893,145,23,2024-08-09,66.9,5.32,3.64
15894,121,25,2024-09-07,54.41,4.72,385.48
15895,141,25,2024-05-30,35.75,3.3,293.86
15896,42,18,2023-10-06,62.31,0.48,189.78
15897,160,6,2024-05-20,1.65,0.1,262.48
15898,79,6,2024-05-29,59.87,1.09,345.14
15899,9999,888,2024-06-10,-32.98,1.99,-407.91
15900,18,28,2024-05-07,25.62,0.16,293.82
15901,133,22,2023-11-04,67.41,2.65,370.39
15902,131,12,2023-09-27,2.55,0.18,173.38
15903,63,11,2024-12-05,71.91,6.34,232.85
15904,34,12,2023-07-24,59.29,5.14,54.33
15905,50,13,2023-10-05,55.77,0.07,66.25
15906,128,16,2024-10-10,82.31,5.15,186.15
15907,6,24,2023-11-22,1.97,0.05,234.6
15908,148,1,2023-01-31,66.31,1.44,245.78
15909,58,4,2024-03-23,62.99,4.62,493.13
15910,9999,888,2023-12-09,-34.18,3.39,-65.05
15911,18,10,2023-03-02,14.78,0.33,204.06
15912,20,6,2024-06-14,38.06,0.69,344.74
15913,73,15,2023-11-27,2.5,0.18,359.45
15914,107,26,2023-08-23,85.23,1.57,406.48
15915,122,1,2023-04-18,18.31,,114.5
15916,15,4,2024-08-27,22.43,2.0,378.48
15917,12,10,2024-10-17,16.32,0.44,280.2
15918,38,27,2024-04-23,20.63,1.64,33.79
15919,89,18,2024-05-02,44.67,2.52,340.53
15920,24,22,2023-02-08,35.49,2.03,372.29
15921,91,1,2023-04-13,92.87,0.86,193.43
15922,152,15,2023-09-11,99.47,1.4,246.71
15923,148,17,2023-08-04,35.03,0.4,143.91
15924,28,9,2024-10-11,52.99,1.02,364.46
15925,18,28,2024-08-21,11.16,1.0,101.32
15926,47,6,2024-07-10,38.64,3.71,384.94
15927,125,5,2023-05-15,50.56,,187.21
15928,30,2,2024-02-03,87.88,2.4,444.44
15929,123,22,2023-01-16,50.76,1.23,394.86
15930,48,20,2024-03-20,69.63,2.32,311.58
15931,139,19,2023-03-16,50.27,0.7,38.35
15932,126,6,2023-01-04,95.39,8.77,283.63
15933,109,8,2023-03-24,23.07,0.14,236.72
15934,90,19,2023-06-23,19.06,0.49,181.76
15935,45,21,2024-12-05,48.7,4.49,458.61
15936,119,6,2023-03-21,89.57,4.46,165.73
15937,95,1,2023-07-01,14.06,1.07,342.29
15938,98,24,2023-12-06,40.19,1.32,43.03
15939,159,5,2024-03-12,5.5,0.04,12.88
15940,133,22,2024-09-10,26.38,0.4,212.32
15941,5,20,2024-06-17,93.95,,487.99
15942,89,1,2024-04-07,97.25,8.38,346.8
15943,128,9,2024-09-10,37.01,2.08,426.32
15944,136,19,2024-05-24,37.33,2.78,431.44
15945,4,3,2024-08-14,97.49,8.91,15.74
15946,12,25,2023-10-19,77.5,7.65,87.42
15947,155,16,2024-12-27,15.07,0.81,298.27
15948,152,20,2024-01-02,28.64,2.48,295.96
15949,26,3,2024-08-02,5.84,0.29,431.44
15950,10,20,2023-05-24,93.87,5.45,476.78
15951,80,9,2023-11-21,93.19,4.91,156.4
15952,79,12,2024-01-02,63.92,2.31,149.35
15953,33,17,2024-09-02,51.55,4.61,156.19
15954,20,22,2023-03-06,56.56,2.35,244.45
15955,138,25,2023-10-07,43.89,3.09,61.43
15956,80,12,2023-07-14,46.77,2.48,286.59
15957,9,3,2024-09-11,98.5,7.14,203.79
15958,78,10,2024-07-31,44.9,0.56,498.07
15959,27,13,2024-11-16,19.04,1.06,489.31
15960,122,3,2024-01-05,34.13,1.32,224.61
15961,76,21,2023-10-25,72.21,3.35,11.62
15962,70,27,2023-12-13,61.14,4.09,284.34
15963,63,25,2024-01-12,50.86,3.76,465.74
15964,60,21,2024-01-26,84.94,6.91,441.04
15965,126,9,2023-12-15,98.24,2.31,270.49
15966,2,14,2023-03-18,78.29,3.03,42.5
15967,33,14,2024-09-30,19.99,0.46,359.33
15968,28,26,2024-11-09,79.59,7.3,258.93
15969,16,10,2023-02-06,53.78,0.08,164.29
15970,143,14,2023-06-11,5.34,0.22,151.31
15971,25,18,2023-04-27,61.11,1.52,399.11
15972,12,16,2023-12-15,3.41,0.23,371.78
15973,136,16,2024-06-18,84.39,5.75,363.58
15974,24,6,2024-10-10,29.1,0.42,258.8
15975,49,4,2024-06-13,39.08,0.12,215.53
15976,95,7,2024-01-03,44.65,0.54,261.59
15977,69,7,2023-01-19,83.05,3.7,454.11
15978,78,23,2024-10-22,90.47,8.13,25.79
15979,85,25,2023-07-20,40.5,0.81,425.05
15980,106,22,2023-09-02,58.79,4.78,411.3
15981,55,5,2023-12-07,81.62,6.91,319.2
15982,151,1,2023-11-27,98.41,9.6,27.19
15983,11,18,2023-09-02,49.24,4.3,323.71
15984,53,1,2024-12-09,20.22,0.08,221.16
15985,138,4,2024-11-22,94.42,5.16,370.39
15986,133,22,2024-07-01,45.14,0.96,160.24
15987,158,18,2023-10-19,75.26,5.6,273.56
15988,52,11,2024-10-15,77.26,6.08,79.26
15989,55,10,2024-08-28,32.57,2.18,321.78
15990,34,2,2023-11-30,21.4,1.47,176.19
15991,56,2,2024-01-03,2.42,0.23,62.77
15992,96,5,2023-10-25,42.18,2.53,149.57
15993,149,9,2024-09-16,47.52,1.23,198.16
15994,37,9,2023-07-29,8.89,0.46,200.59
15995,138,28,2023-07-27,13.45,0.46,441.6
15996,69,27,2023-06-10,99.04,6.28,345.74
15997,106,11,2023-09-24,82.02,2.22,408.78
15998,112,16,2023-02-02,98.91,7.97,9.02
15999,89,25,2023-12-03,60.11,3.18,71.01
16000,105,20,2024-02-22,0.94,0.06,131.15
16001,125,18,2023-10-28,92.54,5.66,448.81
16002,42,20,2024-02-01,57.74,2.78,144.83
16003,98,27,2024-02-21,2.25,0.17,411.29
16004,20,15,2024-03-05,9.82,0.89,489.39
16005,57,6,2023-06-06,34.75,0.65,256.89
16006,25,18,2024-09-30,95.39,4.93,481.28
16007,64,24,2024-07-17,23.45,1.75,331.45
16008,83,14,2023-09-29,73.6,0.75,415.56
16009,79,26,2023-03-19,51.13,1.43,453.85
16010,128,10,2023-07-26,18.76,1.32,408.77
16011,125,13,2024-08-10,80.63,7.42,69.81
16012,49,27,2024-08-10,95.08,8.37,108.85
16013,155,11,2023-05-03,35.12,0.58,452.11
16014,82,25,2024-03-03,81.12,7.91,405.75
16015,83,5,2023-03-29,87.09,3.53,485.2
16016,74,13,2024-10-17,94.69,5.92,393.83
16017,47,3,2024-12-23,38.25,0.41,353.49
16018,55,2,2024-06-18,48.44,1.0,273.44
16019,137,17,2024-05-22,87.2,1.19,391.93
16020,18,19,2024-09-17,47.9,4.05,302.77
16021,111,11,2023-12-20,11.06,0.4,140.02
16022,37,26,2023-06-23,49.24,4.07,39.14
16023,11,15,2023-09-30,4.87,0.07,19.86
16024,46,9,2024-03-22,22.78,1.53,347.95
16025,14,3,2023-08-05,63.57,0.44,39.4
16026,154,28,2024-06-29,70.49,1.79,258.91
16027,153,1,2024-06-19,47.58,0.61,104.0
16028,66,20,2023-11-19,19.16,1.44,230.79
16029,100,6,2024-02-04,7.96,0.42,349.2
16030,72,5,2023-03-28,11.39,0.91,176.86
16031,126,13,2024-01-13,94.55,9.34,21.55
16032,43,10,2024-08-06,39.69,0.28,467.21
16033,32,6,2023-08-17,24.21,0.24,191.3
16034,74,17,2023-02-14,56.14,0.92,389.56
16035,93,2,2023-05-30,13.53,0.56,241.34
16036,150,27,2023-01-04,44.11,1.26,92.73
16037,84,28,2024-05-28,8.72,0.48,155.85
16038,33,5,2024-12-31,14.12,0.69,405.81
16039,103,7,2024-02-14,13.18,0.04,95.85
16040,125,23,2024-11-04,77.85,3.89,158.62
16041,66,24,2024-09-30,15.53,0.16,492.96
16042,152,26,2023-07-26,5.72,0.37,272.65
16043,6,17,2023-01-20,72.0,5.83,266.21
16044,125,25,2024-11-09,78.77,3.88,102.84
16045,119,26,2023-04-09,91.89,3.45,375.22
16046,74,19,2024-08-24,49.86,2.01,477.82
16047,128,21,2024-11-14,67.37,6.18,413.12
16048,154,17,2023-10-03,64.35,3.58,351.28
16049,31,17,2023-01-23,42.38,1.55,68.76
16050,64,12,2023-08-09,25.74,0.32,165.77
16051,76,5,2024-04-06,5.41,0.33,447.96
16052,158,1,2024-04-24,26.46,1.41,308.27
16053,132,8,2024-03-23,4.28,0.32,244.77
16054,160,22,2023-12-04,-88.81,3.09,-168.71
16055,33,3,2023-10-04,47.59,3.38,241.1
16056,48,21,2024-03-06,99.1,4.32,142.57
16057,53,13,2024-04-02,61.21,1.23,46.32
16058,12,22,2024-09-07,59.3,3.12,236.07
16059,65,19,2023-06-27,95.98,9.13,297.07
16060,42,3,2024-12-09,25.72,0.18,169.07
16061,94,4,2024-03-20,97.72,0.65,410.67
16062,121,4,2023-11-12,92.9,8.13,289.16
16063,8,22,2023-06-14,10.78,0.54,457.94
16064,160,20,2024-07-26,12.11,0.75,225.83
16065,146,13,2024-11-17,36.25,3.1,307.71
16066,115,23,2024-03-06,35.07,2.61,393.78
16067,141,27,2024-04-13,75.18,5.89,16.03
16068,144,5,2024-03-10,89.31,4.36,256.92
16069,75,23,2024-02-23,2.9,0.11,176.94
16070,16,14,2023-03-25,84.47,5.95,165.18
16071,78,9,2023-11-23,88.6,6.99,71.98
16072,6,2,2024-08-08,33.58,1.63,30.61
16073,43,13,2023-06-10,88.3,3.93,266.6
16074,51,16,2023-10-07,47.22,4.25,301.83
16075,39,2,2023-04-23,4.49,0.31,104.37
16076,132,9,2024-05-08,99.1,6.22,153.04
16077,90,11,2023-11-14,99.23,0.65,211.99
16078,153,26,2023-01-12,12.48,0.53,230.7
16079,62,23,2024-01-26,66.91,,367.03
16080,89,10,2024-02-18,66.74,1.23,498.15
16081,63,4,2024-06-05,50.83,3.73,158.58
16082,9999,888,2024-03-17,-84.99,0.23,-120.76
16083,104,18,2023-12-06,25.06,1.75,200.17
16084,29,6,2023-07-06,95.99,9.03,442.45
16085,122,22,2023-08-21,74.34,0.46,8.99
16086,38,15,2023-04-19,13.6,0.85,430.33
16087,55,20,2024-12-20,79.19,7.02,355.21
16088,109,15,2024-05-23,67.3,2.6,433.9
16089,32,2,2024-05-10,38.35,2.85,56.36
16090,129,18,2024-01-16,96.26,1.02,248.6
16091,118,5,2024-11-03,21.07,1.91,99.34
16092,95,16,2023-09-28,69.5,4.13,482.63
16093,149,22,2023-09-09,95.91,2.67,2.52
16094,84,24,2024-01-23,45.28,3.03,89.94
16095,147,26,2023-12-25,25.15,1.0,386.81
16096,9999,888,2024-03-17,-46.87,3.48,-128.37
16097,90,2,2023-05-05,29.35,0.99,196.8
16098,67,13,2024-05-31,73.87,6.3,12.47
16099,5,3,2024-03-09,70.33,1.69,460.15
16100,42,26,2023-12-20,84.06,2.98,451.07
16101,120,4,2023-01-13,17.64,1.08,282.64
16102,9999,888,2023-04-13,-74.81,2.88,-293.14
16103,147,12,2024-02-03,99.55,8.7,313.26
16104,9999,888,2024-08-18,-54.8,4.84,-240.1
16105,98,6,2024-10-30,91.11,6.34,199.69
16106,25,5,2024-06-10,39.63,3.64,266.81
16107,24,27,2023-07-30,57.44,0.78,300.3
16108,43,25,2023-08-22,7.97,0.7,10.36
16109,142,1,2024-04-29,90.27,1.46,82.01
16110,77,10,2024-08-07,92.03,6.37,96.94
16111,6,10,2023-07-05,79.11,2.38,483.44
16112,134,22,2024-03-18,28.95,0.41,379.08
16113,56,23,2023-06-02,73.02,6.82,447.93
16114,103,4,2023-05-29,64.08,4.54,169.46
16115,153,2,2024-08-24,55.46,4.05,369.94
16116,115,1,2023-08-12,92.01,8.95,456.51
16117,113,10,2024-07-19,44.54,1.23,407.74
16118,24,11,2024-07-08,88.34,2.67,303.13
